"","Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas em famílias beneficiárias do Programa Bolsa Família"
"11176",411880,"PEABIRU","PR","03/2019",1632
"11177",411880,"PEABIRU","PR","07/2020",2078
"11178",411880,"PEABIRU","PR","06/2021",2153
"11179",411880,"PEABIRU","PR","08/2020",2072
"11180",411880,"PEABIRU","PR","09/2018",1638
"11181",411885,"PEROBAL","PR","07/2021",863
"11182",411885,"PEROBAL","PR","12/2018",790
"11183",411885,"PEROBAL","PR","04/2018",819
"11184",411885,"PEROBAL","PR","08/2020",782
"11185",411885,"PEROBAL","PR","02/2020",648
"11186",411885,"PEROBAL","PR","12/2020",792
"11187",411885,"PEROBAL","PR","12/2019",662
"11188",411885,"PEROBAL","PR","02/2021",839
"11189",411885,"PEROBAL","PR","03/2019",828
"11190",411885,"PEROBAL","PR","08/2018",763
"11191",411885,"PEROBAL","PR","11/2018",836
"11192",411885,"PEROBAL","PR","06/2019",713
"11193",411885,"PEROBAL","PR","10/2020",796
"11194",411885,"PEROBAL","PR","05/2018",793
"11195",411885,"PEROBAL","PR","10/2019",683
"11196",411885,"PEROBAL","PR","03/2018",813
"11197",411885,"PEROBAL","PR","03/2020",796
"11198",411885,"PEROBAL","PR","08/2019",692
"11199",411885,"PEROBAL","PR","11/2019",677
"11200",411885,"PEROBAL","PR","04/2020",793
"11201",411885,"PEROBAL","PR","04/2019",823
"11202",411885,"PEROBAL","PR","01/2018",795
"11203",411885,"PEROBAL","PR","03/2021",846
"11204",411885,"PEROBAL","PR","06/2021",851
"11205",411885,"PEROBAL","PR","07/2018",776
"11206",411885,"PEROBAL","PR","02/2018",818
"11207",411885,"PEROBAL","PR","11/2020",785
"11208",411885,"PEROBAL","PR","02/2019",836
"11209",411885,"PEROBAL","PR","10/2018",829
"11210",411885,"PEROBAL","PR","05/2019",765
"11211",411885,"PEROBAL","PR","09/2019",687
"11212",411885,"PEROBAL","PR","05/2021",849
"11213",411885,"PEROBAL","PR","04/2021",849
"11214",411885,"PEROBAL","PR","01/2020",653
"11215",411885,"PEROBAL","PR","01/2019",830
"11216",411885,"PEROBAL","PR","05/2020",782
"11217",411885,"PEROBAL","PR","06/2018",766
"11218",411885,"PEROBAL","PR","07/2019",699
"11219",411885,"PEROBAL","PR","06/2020",781
"11220",411885,"PEROBAL","PR","01/2021",794
"11221",411885,"PEROBAL","PR","07/2020",781
"11222",411885,"PEROBAL","PR","09/2020",776
"11223",411885,"PEROBAL","PR","09/2018",791
"11224",411890,"PÉROLA","PR","06/2020",705
"11225",411890,"PÉROLA","PR","04/2020",685
"11226",411890,"PÉROLA","PR","07/2018",532
"11227",411890,"PÉROLA","PR","08/2020",707
"11228",411890,"PÉROLA","PR","11/2018",580
"11229",411890,"PÉROLA","PR","11/2019",511
"11230",411890,"PÉROLA","PR","03/2018",455
"11231",411890,"PÉROLA","PR","03/2021",833
"11232",411890,"PÉROLA","PR","06/2021",835
"11233",411890,"PÉROLA","PR","07/2020",708
"11234",411890,"PÉROLA","PR","05/2019",580
"11235",411890,"PÉROLA","PR","04/2021",828
"11236",411890,"PÉROLA","PR","01/2019",567
"11237",411890,"PÉROLA","PR","12/2018",555
"11238",411890,"PÉROLA","PR","07/2019",565
"11239",411890,"PÉROLA","PR","02/2021",823
"11240",411890,"PÉROLA","PR","04/2019",591
"11241",411890,"PÉROLA","PR","02/2020",659
"11242",411890,"PÉROLA","PR","12/2020",698
"11243",411890,"PÉROLA","PR","12/2019",578
"11244",411890,"PÉROLA","PR","09/2020",703
"11245",411890,"PÉROLA","PR","03/2019",589
"11246",411890,"PÉROLA","PR","10/2019",513
"11247",411890,"PÉROLA","PR","09/2018",530
"11248",411890,"PÉROLA","PR","01/2021",761
"11249",411890,"PÉROLA","PR","04/2018",462
"11250",411890,"PÉROLA","PR","11/2020",705
"11251",411890,"PÉROLA","PR","09/2019",543
"11252",411890,"PÉROLA","PR","07/2021",825
"11253",411890,"PÉROLA","PR","10/2018",578
"11254",411890,"PÉROLA","PR","02/2019",590
"11255",411890,"PÉROLA","PR","02/2018",494
"11256",411890,"PÉROLA","PR","01/2018",498
"11257",411890,"PÉROLA","PR","08/2019",547
"11258",411890,"PÉROLA","PR","03/2020",668
"11259",411890,"PÉROLA","PR","05/2018",491
"11260",411890,"PÉROLA","PR","08/2018",512
"11261",411890,"PÉROLA","PR","10/2020",700
"11262",411890,"PÉROLA","PR","01/2020",578
"11263",411890,"PÉROLA","PR","06/2018",530
"11264",411890,"PÉROLA","PR","05/2021",833
"11265",411890,"PÉROLA","PR","05/2020",692
"11266",411890,"PÉROLA","PR","06/2019",557
"11267",411900,"PÉROLA DOESTE","PR","03/2018",693
"11268",411900,"PÉROLA DOESTE","PR","02/2019",565
"11269",411900,"PÉROLA DOESTE","PR","06/2018",687
"11270",411900,"PÉROLA DOESTE","PR","12/2018",570
"11271",411900,"PÉROLA DOESTE","PR","10/2020",557
"11272",411900,"PÉROLA DOESTE","PR","05/2018",642
"11273",411900,"PÉROLA DOESTE","PR","07/2020",553
"11274",411900,"PÉROLA DOESTE","PR","03/2020",544
"11275",411900,"PÉROLA DOESTE","PR","05/2021",576
"11276",411900,"PÉROLA DOESTE","PR","04/2019",551
"11277",411900,"PÉROLA DOESTE","PR","09/2020",556
"11278",411900,"PÉROLA DOESTE","PR","01/2020",542
"11279",411900,"PÉROLA DOESTE","PR","08/2019",525
"11280",411900,"PÉROLA DOESTE","PR","07/2019",546
"11281",411900,"PÉROLA DOESTE","PR","11/2020",552
"11282",411900,"PÉROLA DOESTE","PR","02/2018",738
"11283",411900,"PÉROLA DOESTE","PR","10/2019",511
"11284",411900,"PÉROLA DOESTE","PR","08/2018",650
"11285",411900,"PÉROLA DOESTE","PR","07/2018",660
"11286",411900,"PÉROLA DOESTE","PR","09/2019",513
"11287",411900,"PÉROLA DOESTE","PR","04/2020",545
"11288",411900,"PÉROLA DOESTE","PR","11/2019",498
"11289",411900,"PÉROLA DOESTE","PR","10/2018",619
"11290",411900,"PÉROLA DOESTE","PR","03/2019",561
"11291",411900,"PÉROLA DOESTE","PR","06/2019",546
"11292",411900,"PÉROLA DOESTE","PR","02/2020",543
"11293",411900,"PÉROLA DOESTE","PR","12/2020",539
"11294",411900,"PÉROLA DOESTE","PR","03/2021",561
"11295",411900,"PÉROLA DOESTE","PR","06/2021",579
"11296",411900,"PÉROLA DOESTE","PR","04/2021",567
"11297",411900,"PÉROLA DOESTE","PR","12/2019",540
"11298",411900,"PÉROLA DOESTE","PR","01/2018",728
"11299",411900,"PÉROLA DOESTE","PR","02/2021",557
"11300",411900,"PÉROLA DOESTE","PR","01/2019",552
"11301",411900,"PÉROLA DOESTE","PR","07/2021",579
"11302",411900,"PÉROLA DOESTE","PR","01/2021",544
"11303",411900,"PÉROLA DOESTE","PR","09/2018",637
"11304",411900,"PÉROLA DOESTE","PR","05/2019",550
"11305",411900,"PÉROLA DOESTE","PR","11/2018",584
"11306",411900,"PÉROLA DOESTE","PR","05/2020",547
"11307",411900,"PÉROLA DOESTE","PR","08/2020",557
"11308",411900,"PÉROLA DOESTE","PR","06/2020",554
"11309",411900,"PÉROLA DOESTE","PR","04/2018",694
"11310",411910,"PIÊN","PR","06/2020",1105
"11311",411910,"PIÊN","PR","09/2019",922
"11312",411910,"PIÊN","PR","02/2019",1034
"11313",411910,"PIÊN","PR","01/2019",1012
"11314",411910,"PIÊN","PR","11/2020",1129
"11315",411910,"PIÊN","PR","07/2021",1444
"11316",411910,"PIÊN","PR","07/2019",974
"11317",411910,"PIÊN","PR","10/2018",1067
"11318",411910,"PIÊN","PR","04/2020",1083
"11319",411910,"PIÊN","PR","07/2020",1101
"11320",411910,"PIÊN","PR","05/2020",1088
"11321",411910,"PIÊN","PR","05/2019",990
"11322",411910,"PIÊN","PR","03/2018",1152
"11323",411910,"PIÊN","PR","02/2018",1276
"11324",411910,"PIÊN","PR","06/2018",1139
"11325",411910,"PIÊN","PR","12/2018",1020
"11326",411910,"PIÊN","PR","06/2021",1429
"11327",411910,"PIÊN","PR","01/2020",1043
"11328",411910,"PIÊN","PR","01/2018",1311
"11329",411910,"PIÊN","PR","08/2020",1108
"11330",411910,"PIÊN","PR","04/2021",1414
"11331",411910,"PIÊN","PR","04/2018",1163
"11332",411910,"PIÊN","PR","09/2020",1109
"11333",411910,"PIÊN","PR","04/2019",1019
"11334",411910,"PIÊN","PR","05/2021",1421
"11335",411910,"PIÊN","PR","10/2020",1137
"11336",411910,"PIÊN","PR","03/2020",1086
"11337",411910,"PIÊN","PR","07/2018",1136
"11338",411910,"PIÊN","PR","08/2019",945
"11339",411910,"PIÊN","PR","03/2021",1412
"11340",411910,"PIÊN","PR","08/2018",1037
"11341",411910,"PIÊN","PR","11/2019",865
"11342",411910,"PIÊN","PR","12/2020",1118
"11343",411910,"PIÊN","PR","02/2020",1035
"11344",411910,"PIÊN","PR","05/2018",1152
"11345",411910,"PIÊN","PR","01/2021",1289
"11346",411910,"PIÊN","PR","12/2019",1044
"11347",411910,"PIÊN","PR","02/2021",1333
"11348",411910,"PIÊN","PR","06/2019",987
"11349",411910,"PIÊN","PR","09/2018",1065
"11350",411910,"PIÊN","PR","10/2019",882
"11351",411910,"PIÊN","PR","11/2018",1057
"11352",411910,"PIÊN","PR","03/2019",1028
"11353",411915,"PINHAIS","PR","06/2020",11644
"11354",411915,"PINHAIS","PR","12/2018",10866
"11355",411915,"PINHAIS","PR","11/2018",11437
"11356",411915,"PINHAIS","PR","11/2019",9785
"11357",411915,"PINHAIS","PR","04/2021",12391
"11358",411915,"PINHAIS","PR","06/2021",12442
"11359",411915,"PINHAIS","PR","05/2019",11170
"11360",411915,"PINHAIS","PR","07/2019",10804
"11361",411915,"PINHAIS","PR","12/2019",9683
"11362",411915,"PINHAIS","PR","12/2020",11565
"11363",411915,"PINHAIS","PR","01/2021",11321
"11364",411915,"PINHAIS","PR","01/2020",9614
"11365",411915,"PINHAIS","PR","03/2019",11447
"11366",411915,"PINHAIS","PR","02/2018",12129
"11367",411915,"PINHAIS","PR","01/2018",11885
"11368",411915,"PINHAIS","PR","10/2020",11620
"11369",411915,"PINHAIS","PR","03/2020",11746
"11370",411915,"PINHAIS","PR","08/2018",11127
"11371",411915,"PINHAIS","PR","09/2020",11636
"11372",411915,"PINHAIS","PR","05/2021",12432
"11373",411915,"PINHAIS","PR","09/2018",11316
"11374",411915,"PINHAIS","PR","11/2020",11590
"11375",411915,"PINHAIS","PR","07/2018",11484
"11376",411915,"PINHAIS","PR","08/2020",11620
"11377",411915,"PINHAIS","PR","04/2020",11715
"11378",411915,"PINHAIS","PR","06/2019",10826
"11379",411915,"PINHAIS","PR","06/2018",11277
"11380",411915,"PINHAIS","PR","08/2019",10185
"11381",411915,"PINHAIS","PR","04/2018",11299
"11382",411915,"PINHAIS","PR","10/2019",9802
"11383",411915,"PINHAIS","PR","10/2018",11530
"11384",411915,"PINHAIS","PR","07/2021",12382
"11385",411915,"PINHAIS","PR","09/2019",10142
"11386",411915,"PINHAIS","PR","02/2020",9078
"11387",411915,"PINHAIS","PR","02/2021",12250
"11388",411915,"PINHAIS","PR","07/2020",11633
"11389",411915,"PINHAIS","PR","05/2020",11684
"11390",411915,"PINHAIS","PR","02/2019",11285
"11391",411915,"PINHAIS","PR","01/2019",10988
"11392",411915,"PINHAIS","PR","03/2018",11179
"11393",411915,"PINHAIS","PR","04/2019",11705
"11394",411915,"PINHAIS","PR","03/2021",12415
"11395",411915,"PINHAIS","PR","05/2018",11247
"11396",411920,"PINHALÃO","PR","01/2021",1378
"11397",411920,"PINHALÃO","PR","05/2020",1420
"11398",411920,"PINHALÃO","PR","02/2020",1249
"11399",411920,"PINHALÃO","PR","12/2019",1272
"11400",411920,"PINHALÃO","PR","03/2019",1393
"11401",411920,"PINHALÃO","PR","02/2021",1446
"11402",411920,"PINHALÃO","PR","09/2019",1312
"11403",411920,"PINHALÃO","PR","09/2018",1318
"11404",411920,"PINHALÃO","PR","04/2021",1473
"11405",411920,"PINHALÃO","PR","07/2020",1402
"11406",411920,"PINHALÃO","PR","02/2019",1397
"11407",411920,"PINHALÃO","PR","01/2020",1269
"11408",411920,"PINHALÃO","PR","12/2020",1381
"11409",411920,"PINHALÃO","PR","03/2021",1472
"11410",411920,"PINHALÃO","PR","06/2018",1250
"11411",411920,"PINHALÃO","PR","05/2021",1466
"11412",411920,"PINHALÃO","PR","11/2019",1278
"11413",411920,"PINHALÃO","PR","08/2018",1289
"11414",411920,"PINHALÃO","PR","04/2019",1391
"11415",411920,"PINHALÃO","PR","04/2018",1208
"11416",411920,"PINHALÃO","PR","04/2020",1429
"11417",411920,"PINHALÃO","PR","07/2018",1279
"11418",411920,"PINHALÃO","PR","06/2021",1458
"11419",411920,"PINHALÃO","PR","03/2018",1166
"11420",411920,"PINHALÃO","PR","05/2019",1363
"11421",411920,"PINHALÃO","PR","06/2020",1405
"11422",411920,"PINHALÃO","PR","08/2019",1303
"11423",411920,"PINHALÃO","PR","07/2021",1454
"11424",411920,"PINHALÃO","PR","08/2020",1407
"11425",411920,"PINHALÃO","PR","10/2019",1293
"11426",411920,"PINHALÃO","PR","09/2020",1408
"11427",411920,"PINHALÃO","PR","07/2019",1357
"11428",411920,"PINHALÃO","PR","12/2018",1328
"11429",411920,"PINHALÃO","PR","02/2018",1163
"11430",411920,"PINHALÃO","PR","05/2018",1198
"11431",411920,"PINHALÃO","PR","03/2020",1436
"11432",411920,"PINHALÃO","PR","01/2019",1354
"11433",411920,"PINHALÃO","PR","11/2020",1392
"11434",411920,"PINHALÃO","PR","10/2020",1402
"11435",411920,"PINHALÃO","PR","10/2018",1341
"11436",411920,"PINHALÃO","PR","06/2019",1346
"11437",411920,"PINHALÃO","PR","01/2018",1142
"11438",411920,"PINHALÃO","PR","11/2018",1384
"11439",411925,"PINHAL DE SÃO BENTO","PR","12/2018",475
"11440",411925,"PINHAL DE SÃO BENTO","PR","01/2019",475
"11441",411925,"PINHAL DE SÃO BENTO","PR","08/2020",528
"11442",411925,"PINHAL DE SÃO BENTO","PR","02/2020",429
"11443",411925,"PINHAL DE SÃO BENTO","PR","05/2019",498
"11444",411925,"PINHAL DE SÃO BENTO","PR","12/2019",456
"11445",411925,"PINHAL DE SÃO BENTO","PR","11/2018",491
"11446",411925,"PINHAL DE SÃO BENTO","PR","10/2019",459
"11447",411925,"PINHAL DE SÃO BENTO","PR","07/2020",529
"11448",411925,"PINHAL DE SÃO BENTO","PR","02/2021",524
"11449",411925,"PINHAL DE SÃO BENTO","PR","08/2019",482
"11450",411925,"PINHAL DE SÃO BENTO","PR","01/2018",505
"11451",411925,"PINHAL DE SÃO BENTO","PR","09/2018",476
"11452",411925,"PINHAL DE SÃO BENTO","PR","09/2019",484
"11453",411925,"PINHAL DE SÃO BENTO","PR","02/2019",479
"11454",411925,"PINHAL DE SÃO BENTO","PR","06/2020",529
"11455",411925,"PINHAL DE SÃO BENTO","PR","08/2018",469
"11456",411925,"PINHAL DE SÃO BENTO","PR","01/2020",455
"11457",411925,"PINHAL DE SÃO BENTO","PR","01/2021",528
"11458",411925,"PINHAL DE SÃO BENTO","PR","03/2019",480
"11459",411925,"PINHAL DE SÃO BENTO","PR","10/2020",528
"11460",411925,"PINHAL DE SÃO BENTO","PR","12/2020",531
"11461",411925,"PINHAL DE SÃO BENTO","PR","03/2018",516
"11462",411925,"PINHAL DE SÃO BENTO","PR","05/2018",514
"11463",411925,"PINHAL DE SÃO BENTO","PR","03/2021",528
"11464",411925,"PINHAL DE SÃO BENTO","PR","04/2020",530
"11465",411925,"PINHAL DE SÃO BENTO","PR","10/2018",486
"11466",411925,"PINHAL DE SÃO BENTO","PR","03/2020",531
"11467",411925,"PINHAL DE SÃO BENTO","PR","07/2019",481
"11468",411925,"PINHAL DE SÃO BENTO","PR","05/2021",524
"11469",411925,"PINHAL DE SÃO BENTO","PR","07/2018",502
"11470",411925,"PINHAL DE SÃO BENTO","PR","05/2020",529
"11471",411925,"PINHAL DE SÃO BENTO","PR","06/2019",489
"11472",411925,"PINHAL DE SÃO BENTO","PR","11/2019",456
"11473",411925,"PINHAL DE SÃO BENTO","PR","02/2018",517
"11474",411925,"PINHAL DE SÃO BENTO","PR","11/2020",534
"11475",411925,"PINHAL DE SÃO BENTO","PR","04/2019",505
"11476",411925,"PINHAL DE SÃO BENTO","PR","06/2018",503
"11477",411925,"PINHAL DE SÃO BENTO","PR","04/2018",525
"11478",411925,"PINHAL DE SÃO BENTO","PR","06/2021",527
"11479",411925,"PINHAL DE SÃO BENTO","PR","04/2021",522
"11480",411925,"PINHAL DE SÃO BENTO","PR","07/2021",538
"11481",411925,"PINHAL DE SÃO BENTO","PR","09/2020",528
"11482",411930,"PINHÃO","PR","08/2018",7633
"11483",411930,"PINHÃO","PR","06/2018",7861
"11484",411930,"PINHÃO","PR","12/2020",6913
"11485",411930,"PINHÃO","PR","03/2019",7319
"11486",411930,"PINHÃO","PR","09/2020",6965
"11487",411930,"PINHÃO","PR","06/2019",7011
"11488",411930,"PINHÃO","PR","09/2018",7627
"11489",411930,"PINHÃO","PR","05/2021",7147
"11490",411930,"PINHÃO","PR","04/2018",8047
"11491",411930,"PINHÃO","PR","04/2020",7024
"11492",411930,"PINHÃO","PR","08/2019",6648
"11493",411930,"PINHÃO","PR","07/2021",7126
"11494",411930,"PINHÃO","PR","06/2021",7136
"11495",411930,"PINHÃO","PR","02/2018",8732
"11496",411930,"PINHÃO","PR","07/2020",7012
"11497",411930,"PINHÃO","PR","03/2020",7033
"11498",411930,"PINHÃO","PR","02/2019",7353
"11499",411930,"PINHÃO","PR","10/2018",7827
"11500",411930,"PINHÃO","PR","10/2020",6945
"11501",411930,"PINHÃO","PR","01/2018",8743
"11502",411930,"PINHÃO","PR","05/2018",7878
"11503",411930,"PINHÃO","PR","02/2020",6956
"11504",411930,"PINHÃO","PR","10/2019",6419
"11505",411930,"PINHÃO","PR","09/2019",6617
"11506",411930,"PINHÃO","PR","01/2021",7110
"11507",411930,"PINHÃO","PR","01/2020",6849
"11508",411930,"PINHÃO","PR","02/2021",7116
"11509",411930,"PINHÃO","PR","12/2019",6861
"11510",411930,"PINHÃO","PR","12/2018",7315
"11511",411930,"PINHÃO","PR","01/2019",7333
"11512",411930,"PINHÃO","PR","07/2019",6979
"11513",411930,"PINHÃO","PR","03/2018",8038
"11514",411930,"PINHÃO","PR","05/2019",7119
"11515",411930,"PINHÃO","PR","06/2020",7015
"11516",411930,"PINHÃO","PR","04/2021",7174
"11517",411930,"PINHÃO","PR","04/2019",7391
"11518",411930,"PINHÃO","PR","11/2019",6418
"11519",411930,"PINHÃO","PR","03/2021",7173
"11520",411930,"PINHÃO","PR","11/2018",7638
"11521",411930,"PINHÃO","PR","07/2018",7919
"11522",411930,"PINHÃO","PR","11/2020",6918
"11523",411930,"PINHÃO","PR","05/2020",7019
"11524",411930,"PINHÃO","PR","08/2020",6993
"11525",411940,"PIRAÍ DO SUL","PR","06/2020",3967
"11526",411940,"PIRAÍ DO SUL","PR","04/2021",4154
"11527",411940,"PIRAÍ DO SUL","PR","02/2021",4106
"11528",411940,"PIRAÍ DO SUL","PR","11/2019",3368
"11529",411940,"PIRAÍ DO SUL","PR","02/2018",3885
"11530",411940,"PIRAÍ DO SUL","PR","07/2020",3964
"11531",411940,"PIRAÍ DO SUL","PR","08/2020",3965
"11532",411940,"PIRAÍ DO SUL","PR","10/2018",3719
"11533",411940,"PIRAÍ DO SUL","PR","05/2020",3967
"11534",411940,"PIRAÍ DO SUL","PR","05/2021",4141
"11535",411940,"PIRAÍ DO SUL","PR","08/2018",3576
"11536",411940,"PIRAÍ DO SUL","PR","03/2018",3683
"11537",411940,"PIRAÍ DO SUL","PR","01/2018",3914
"11538",411940,"PIRAÍ DO SUL","PR","01/2020",3329
"11539",411940,"PIRAÍ DO SUL","PR","06/2019",3714
"11540",411940,"PIRAÍ DO SUL","PR","09/2020",3958
"11541",411940,"PIRAÍ DO SUL","PR","03/2021",4166
"11542",411940,"PIRAÍ DO SUL","PR","08/2019",3529
"11543",411940,"PIRAÍ DO SUL","PR","09/2018",3656
"11544",411940,"PIRAÍ DO SUL","PR","11/2018",3761
"11545",411940,"PIRAÍ DO SUL","PR","02/2020",3781
"11546",411940,"PIRAÍ DO SUL","PR","07/2021",4142
"11547",411940,"PIRAÍ DO SUL","PR","11/2020",3956
"11548",411940,"PIRAÍ DO SUL","PR","05/2019",3802
"11549",411940,"PIRAÍ DO SUL","PR","01/2019",3700
"11550",411940,"PIRAÍ DO SUL","PR","06/2018",3711
"11551",411940,"PIRAÍ DO SUL","PR","10/2020",3956
"11552",411940,"PIRAÍ DO SUL","PR","04/2020",3970
"11553",411940,"PIRAÍ DO SUL","PR","06/2021",4155
"11554",411940,"PIRAÍ DO SUL","PR","12/2020",3925
"11555",411940,"PIRAÍ DO SUL","PR","10/2019",3380
"11556",411940,"PIRAÍ DO SUL","PR","07/2018",3722
"11557",411940,"PIRAÍ DO SUL","PR","02/2019",3760
"11558",411940,"PIRAÍ DO SUL","PR","03/2020",3976
"11559",411940,"PIRAÍ DO SUL","PR","04/2019",3906
"11560",411940,"PIRAÍ DO SUL","PR","01/2021",4087
"11561",411940,"PIRAÍ DO SUL","PR","12/2018",3661
"11562",411940,"PIRAÍ DO SUL","PR","04/2018",3679
"11563",411940,"PIRAÍ DO SUL","PR","07/2019",3669
"11564",411940,"PIRAÍ DO SUL","PR","09/2019",3479
"11565",411940,"PIRAÍ DO SUL","PR","05/2018",3679
"11566",411940,"PIRAÍ DO SUL","PR","12/2019",3338
"11567",411940,"PIRAÍ DO SUL","PR","03/2019",3831
"11568",411950,"PIRAQUARA","PR","10/2020",17036
"11569",411950,"PIRAQUARA","PR","10/2018",19335
"11570",411950,"PIRAQUARA","PR","02/2021",16822
"11571",411950,"PIRAQUARA","PR","04/2018",19922
"11572",411950,"PIRAQUARA","PR","02/2020",16418
"11573",411950,"PIRAQUARA","PR","01/2019",18632
"11574",411950,"PIRAQUARA","PR","02/2018",20081
"11575",411950,"PIRAQUARA","PR","12/2019",17100
"11576",411950,"PIRAQUARA","PR","07/2018",19371
"11577",411950,"PIRAQUARA","PR","08/2018",18676
"11578",411950,"PIRAQUARA","PR","08/2020",17021
"11579",411950,"PIRAQUARA","PR","09/2020",17018
"11580",411950,"PIRAQUARA","PR","08/2019",17450
"11581",411950,"PIRAQUARA","PR","05/2019",18576
"11582",411950,"PIRAQUARA","PR","04/2020",17061
"11583",411950,"PIRAQUARA","PR","10/2019",17058
"11584",411950,"PIRAQUARA","PR","04/2019",19170
"11585",411950,"PIRAQUARA","PR","07/2021",16764
"11586",411950,"PIRAQUARA","PR","06/2018",18934
"11587",411950,"PIRAQUARA","PR","11/2019",17097
"11588",411950,"PIRAQUARA","PR","03/2019",18829
"11589",411950,"PIRAQUARA","PR","05/2021",16799
"11590",411950,"PIRAQUARA","PR","05/2020",17024
"11591",411950,"PIRAQUARA","PR","01/2020",17091
"11592",411950,"PIRAQUARA","PR","11/2018",19060
"11593",411950,"PIRAQUARA","PR","06/2020",17021
"11594",411950,"PIRAQUARA","PR","06/2019",18207
"11595",411950,"PIRAQUARA","PR","07/2020",17007
"11596",411950,"PIRAQUARA","PR","03/2021",16819
"11597",411950,"PIRAQUARA","PR","04/2021",16801
"11598",411950,"PIRAQUARA","PR","09/2018",18910
"11599",411950,"PIRAQUARA","PR","12/2020",16998
"11600",411950,"PIRAQUARA","PR","03/2018",19487
"11601",411950,"PIRAQUARA","PR","02/2019",18816
"11602",411950,"PIRAQUARA","PR","03/2020",16992
"11603",411950,"PIRAQUARA","PR","06/2021",16827
"11604",411950,"PIRAQUARA","PR","05/2018",19003
"11605",411950,"PIRAQUARA","PR","01/2018",19853
"11606",411950,"PIRAQUARA","PR","07/2019",18228
"11607",411950,"PIRAQUARA","PR","11/2020",17009
"11608",411950,"PIRAQUARA","PR","01/2021",16836
"11609",411950,"PIRAQUARA","PR","09/2019",17483
"11610",411950,"PIRAQUARA","PR","12/2018",18383
"11611",411960,"PITANGA","PR","12/2020",6975
"11612",411960,"PITANGA","PR","02/2020",6281
"11613",411960,"PITANGA","PR","08/2019",6623
