"","Código","Unidade Territorial","UF","Referência","Total de pessoas inscritas no Cadastro Único"
"4136",410305,"BOA VISTA DA APARECIDA","PR","11/2020",4045
"4137",410305,"BOA VISTA DA APARECIDA","PR","09/2012",5391
"4138",410305,"BOA VISTA DA APARECIDA","PR","09/2019",4091
"4139",410305,"BOA VISTA DA APARECIDA","PR","07/2017",5026
"4140",410305,"BOA VISTA DA APARECIDA","PR","04/2020",4124
"4141",410305,"BOA VISTA DA APARECIDA","PR","06/2017",5030
"4142",410305,"BOA VISTA DA APARECIDA","PR","11/2016",5108
"4143",410305,"BOA VISTA DA APARECIDA","PR","05/2013",5683
"4144",410305,"BOA VISTA DA APARECIDA","PR","12/2017",4432
"4145",410305,"BOA VISTA DA APARECIDA","PR","04/2017",4948
"4146",410305,"BOA VISTA DA APARECIDA","PR","06/2018",4371
"4147",410305,"BOA VISTA DA APARECIDA","PR","02/2016",4783
"4148",410305,"BOA VISTA DA APARECIDA","PR","12/2019",4163
"4149",410305,"BOA VISTA DA APARECIDA","PR","01/2014",5940
"4150",410305,"BOA VISTA DA APARECIDA","PR","01/2016",4752
"4151",410305,"BOA VISTA DA APARECIDA","PR","11/2018",4176
"4152",410305,"BOA VISTA DA APARECIDA","PR","12/2016",4877
"4153",410305,"BOA VISTA DA APARECIDA","PR","02/2017",4895
"4154",410305,"BOA VISTA DA APARECIDA","PR","06/2021",4198
"4155",410305,"BOA VISTA DA APARECIDA","PR","07/2014",6013
"4156",410305,"BOA VISTA DA APARECIDA","PR","10/2018",4139
"4157",410305,"BOA VISTA DA APARECIDA","PR","04/2019",4083
"4158",410305,"BOA VISTA DA APARECIDA","PR","08/2018",4070
"4159",410305,"BOA VISTA DA APARECIDA","PR","06/2019",4163
"4160",410305,"BOA VISTA DA APARECIDA","PR","03/2014",5959
"4161",410305,"BOA VISTA DA APARECIDA","PR","06/2015",5158
"4162",410305,"BOA VISTA DA APARECIDA","PR","05/2018",4340
"4163",410305,"BOA VISTA DA APARECIDA","PR","07/2016",5068
"4164",410305,"BOA VISTA DA APARECIDA","PR","01/2017",4881
"4165",410305,"BOA VISTA DA APARECIDA","PR","12/2014",6126
"4166",410305,"BOA VISTA DA APARECIDA","PR","02/2015",5111
"4167",410305,"BOA VISTA DA APARECIDA","PR","06/2014",5966
"4168",410305,"BOA VISTA DA APARECIDA","PR","10/2015",4992
"4169",410305,"BOA VISTA DA APARECIDA","PR","02/2018",4461
"4170",410305,"BOA VISTA DA APARECIDA","PR","08/2015",4951
"4171",410305,"BOA VISTA DA APARECIDA","PR","10/2013",5884
"4172",410305,"BOA VISTA DA APARECIDA","PR","11/2017",4347
"4173",410305,"BOA VISTA DA APARECIDA","PR","01/2015",5102
"4174",410305,"BOA VISTA DA APARECIDA","PR","07/2020",4212
"4175",410305,"BOA VISTA DA APARECIDA","PR","01/2018",4440
"4176",410305,"BOA VISTA DA APARECIDA","PR","09/2017",4263
"4177",410305,"BOA VISTA DA APARECIDA","PR","01/2020",4273
"4178",410305,"BOA VISTA DA APARECIDA","PR","04/2014",5979
"4179",410305,"BOA VISTA DA APARECIDA","PR","08/2017",5030
"4180",410305,"BOA VISTA DA APARECIDA","PR","08/2014",6068
"4181",410305,"BOA VISTA DA APARECIDA","PR","10/2019",4114
"4182",410305,"BOA VISTA DA APARECIDA","PR","11/2015",5056
"4183",410305,"BOA VISTA DA APARECIDA","PR","01/2013",5461
"4184",410305,"BOA VISTA DA APARECIDA","PR","02/2019",4094
"4185",410305,"BOA VISTA DA APARECIDA","PR","11/2019",4154
"4186",410305,"BOA VISTA DA APARECIDA","PR","03/2018",4299
"4187",410305,"BOA VISTA DA APARECIDA","PR","06/2013",5783
"4188",410305,"BOA VISTA DA APARECIDA","PR","09/2015",4975
"4189",410305,"BOA VISTA DA APARECIDA","PR","04/2021",4132
"4190",410305,"BOA VISTA DA APARECIDA","PR","03/2020",4099
"4191",410305,"BOA VISTA DA APARECIDA","PR","10/2016",5109
"4192",410305,"BOA VISTA DA APARECIDA","PR","07/2015",4962
"4193",410305,"BOA VISTA DA APARECIDA","PR","09/2013",5873
"4194",410305,"BOA VISTA DA APARECIDA","PR","07/2018",4365
"4195",410305,"BOA VISTA DA APARECIDA","PR","12/2015",5091
"4196",410305,"BOA VISTA DA APARECIDA","PR","09/2018",4123
"4197",410305,"BOA VISTA DA APARECIDA","PR","04/2016",4966
