city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4104600;Capitão Leônidas Marques;4808;Cascavel;1562;LIMAO;C;TON;1;7;;11.200,00;;7
4104600;Capitão Leônidas Marques;4808;Cascavel;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;620;8000;;749.680,00;;8000
4104600;Capitão Leônidas Marques;4808;Cascavel;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;58;;;                      -  ;;0
4104600;Capitão Leônidas Marques;4808;Cascavel;5220;MADEIRAS - LENHA;E;M3;;26000;;741.260,00;;26000
4104600;Capitão Leônidas Marques;4808;Cascavel;203;MANDIOCA CONSUMO (HUMANO);A;TON;30;750;;652.500,00;;750
4104600;Capitão Leônidas Marques;4808;Cascavel;201;MANDIOCA INDUSTRIA;A;TON;160;4000;;2.192.160,00;;4000
4104600;Capitão Leônidas Marques;4808;Cascavel;1800;MANGA;C;TON;1;30;;48.078,00;;30
4104600;Capitão Leônidas Marques;4808;Cascavel;1803;MARACUJA;C;TON;1;20;;47.400,00;;20
4104600;Capitão Leônidas Marques;4808;Cascavel;7120;MARRECO (PARA CORTE);D;KG;;670;1950;45.123,00;670;
4104600;Capitão Leônidas Marques;4808;Cascavel;3400;MATA NATIVA;E;HA;5320;0;;                      -  ;;0
4104600;Capitão Leônidas Marques;4808;Cascavel;7200;MEL;D;KG;;9000;;138.870,00;;9000
4104600;Capitão Leônidas Marques;4808;Cascavel;1807;MELANCIA;C;TON;10;210;;147.000,00;;210
4104600;Capitão Leônidas Marques;4808;Cascavel;1806;MELAO;C;TON;5;120;;232.800,00;;120
4104600;Capitão Leônidas Marques;4808;Cascavel;199;MILHO SAFRA NORMAL;A;TON;500;4600;;1.651.400,00;;4600
4104600;Capitão Leônidas Marques;4808;Cascavel;198;MILHO SAFRINHA;A;TON;5800;27840;;10.208.092,80;;27840
4104600;Capitão Leônidas Marques;4808;Cascavel;3853;MILHO VERDE (espiga);B;UNI;75;2400000;;840.000,00;;2400000
4104600;Capitão Leônidas Marques;4808;Cascavel;197;MILHO-PIPOCA;A;TON;1;4,2;;3.620,40;;4,2
4104600;Capitão Leônidas Marques;4808;Cascavel;2300;MORANGA;B;TON;1;21;;12.180,00;;21
4104600;Capitão Leônidas Marques;4808;Cascavel;1805;MORANGO (moranguinho);C;TON;0,2;4,5;;30.416,40;;4,5
4104600;Capitão Leônidas Marques;4808;Cascavel;4422;MUDAS DE OLERICOLAS;B;UNI;;40000;;4.000,00;;40000
4104600;Capitão Leônidas Marques;4808;Cascavel;7018;NOVILHAS;D;CAB;;;1144;1.715.187,76;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;1833;NOZ PECAN;C;TON;3;21;;197.820,00;;21
4104600;Capitão Leônidas Marques;4808;Cascavel;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;25;16.541,00;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;7080;OVINOS (PARA CORTE);D;KG;;1000;700;190.890,00;1000;
4104600;Capitão Leônidas Marques;4808;Cascavel;7106;OVOS DE CODORNA (PARA CONSUMO);D;DZ;;9375;;7.031,25;;9375
4104600;Capitão Leônidas Marques;4808;Cascavel;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;108000;;267.840,00;;108000
4104600;Capitão Leônidas Marques;4808;Cascavel;7518;PACU;D;KG;;;10000;65.100,00;;0
4104600;Capitão Leônidas Marques;4808;Cascavel;2353;PEPINO;B;TON;6;168;;194.386,08;;168
4104600;Capitão Leônidas Marques;4808;Cascavel;1860;PESSEGO;C;TON;2;18;;48.060,00;;18
4104600;Capitão Leônidas Marques;4808;Cascavel;7508;PIAUCU;D;KG;;;2500;16.950,00;;0
4104600;Capitão Leônidas Marques;4808;Cascavel;2370;QUIABO;B;TON;1;12;;33.960,00;;12
4104600;Capitão Leônidas Marques;4808;Cascavel;2391;RABANETE;B;TON;3;41;;88.150,00;;41
4104600;Capitão Leônidas Marques;4808;Cascavel;2390;REPOLHO;B;TON;5;138;;47.857,02;;138
4104600;Capitão Leônidas Marques;4808;Cascavel;5311;RESIDUOS FLORESTAIS;E;TON;;2000;;21.660,00;;2000
4104600;Capitão Leônidas Marques;4808;Cascavel;70;RUCULA;B;TON;3;38;;195.793,10;;38
4104600;Capitão Leônidas Marques;4808;Cascavel;2420;SALSA (SALSINHA);B;TON;1;9;;40.320,00;;9
4104600;Capitão Leônidas Marques;4808;Cascavel;4066;SEMENTE DE FEIJAO;A;TON;;17,73;;4.250,06;;17,73
4104600;Capitão Leônidas Marques;4808;Cascavel;4095;SEMENTE DE TRIGO;A;TON;;216;;12.193,20;;216
4104600;Capitão Leônidas Marques;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;750;31800;;4.257.702,00;;31800
4104600;Capitão Leônidas Marques;4808;Cascavel;302;SOJA SAFRA NORMAL;A;TON;7635;28631,25;;29.280.320,44;;28631,25
4104600;Capitão Leônidas Marques;4808;Cascavel;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;2000;271.200,00;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;552;62.585,76;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;7096;SUINOS-RACA  (PARA ABATE);D;KG;;4800;10700;4.362.176,00;4800;
4104600;Capitão Leônidas Marques;4808;Cascavel;7511;TAMBACU;D;KG;;;17000;115.260,00;;0
4104600;Capitão Leônidas Marques;4808;Cascavel;1516;TANGERINA MONTENEGRINA;C;TON;10;160;;224.000,00;;160
4104600;Capitão Leônidas Marques;4808;Cascavel;1515;TANGERINA MURCOTE;C;TON;3;78;;92.820,00;;78
4104600;Capitão Leônidas Marques;4808;Cascavel;1563;TANGERINA PONKAN;C;TON;4;64;;56.960,00;;64
4104600;Capitão Leônidas Marques;4808;Cascavel;7519;TILAPIA;D;KG;;;130000;618.800,00;;0
4104600;Capitão Leônidas Marques;4808;Cascavel;2457;TOMATE RISCO;B;TON;1,5;54;;81.939,06;;54
4104600;Capitão Leônidas Marques;4808;Cascavel;2456;TOMATE SAFRAO;B;TON;1,5;67,5;;147.032,55;;67,5
4104600;Capitão Leônidas Marques;4808;Cascavel;7019;TOUROS;D;CAB;;;273;866.480,16;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;330;TRIGO;A;TON;2000;4800;;2.709.600,00;;4800
4104600;Capitão Leônidas Marques;4808;Cascavel;1921;UVA DE MESA;C;TON;20;200;;874.000,00;;200
4104600;Capitão Leônidas Marques;4808;Cascavel;7025;VACA (PARA CORTE);D;KG;;;1897;3.220.100,59;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;7024;VACA (PARA CRIA);D;CAB;;;2764;5.492.980,12;0;
4104600;Capitão Leônidas Marques;4808;Cascavel;3854;VASSOURA (SECA C/SEMENTE);A;TON;2;9;;39.330,00;;9
4104659;Carambeí;9905;Ponta Grossa;2016;ABOBRINHA VERDE;B;TON;0,5;6;;7.080,00;;6
4104659;Carambeí;9905;Ponta Grossa;2001;ALFACE;B;TON;0,6;4,8;;5.317,34;;4,8
4104659;Carambeí;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;2;3,8;;3.478,90;;3,8
4104659;Carambeí;9905;Ponta Grossa;3523;AVEIA BRANCA;A;TON;1100;2640;;604.111,20;;2640
4104659;Carambeí;9905;Ponta Grossa;3521;AVEIA PRETA (GRAO);A;TON;1400;2100;;1.281.000,00;;2100
4104659;Carambeí;9905;Ponta Grossa;2044;BATATA DOCE;B;TON;0,1;1;;1.210,00;;1
4104659;Carambeí;9905;Ponta Grossa;2043;BETERRABA;B;TON;0,5;7,5;;5.644,58;;7,5
4104659;Carambeí;9905;Ponta Grossa;7016;BEZERRAS;D;CAB;;;357;326.551,47;0;
4104659;Carambeí;9905;Ponta Grossa;7015;BEZERROS;D;CAB;;;149;160.030,47;0;
4104659;Carambeí;9905;Ponta Grossa;7010;BOVINOS (BOI GORDO);D;KG;;38926;967;2.048.347,75;38926;
4104659;Carambeí;9905;Ponta Grossa;2041;BROCOLOS;B;TON;0,2;2,4;;3.528,00;;2,4
4104659;Carambeí;9905;Ponta Grossa;7310;CAMA DE AVIARIO;D;TON;;7180;;643.974,20;;7180
4104659;Carambeí;9905;Ponta Grossa;2091;CEBOLINHA (cheiro verde);B;TON;0,1;0,4;;1.828,00;;0,4
4104659;Carambeí;9905;Ponta Grossa;2088;CENOURA;B;TON;0,5;7,5;;6.834,75;;7,5
4104659;Carambeí;9905;Ponta Grossa;44;CENTEIO;A;TON;170;255;;220.065,00;;255
4104659;Carambeí;9905;Ponta Grossa;43;CEVADA;A;TON;900;3420;;2.306.208,60;;3420
4104659;Carambeí;9905;Ponta Grossa;2080;COUVE;B;TON;0,3;0,9;;1.683,00;;0,9
4104659;Carambeí;9905;Ponta Grossa;2092;COUVE CHINESA;B;TON;0,2;1,4;;1.162,00;;1,4
4104659;Carambeí;9905;Ponta Grossa;2081;COUVE-FLOR;B;TON;0,5;7,5;;31.875,00;;7,5
4104659;Carambeí;9905;Ponta Grossa;3082;CRISANTEMO - VASO;F;VSO;;40000;;192.800,00;;40000
4104659;Carambeí;9905;Ponta Grossa;7455;EQUINOS (PARA CORTE);D;KG;;1200;;                      -  ;1200;
4104659;Carambeí;9905;Ponta Grossa;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;185;294.494,10;0;
4104659;Carambeí;9905;Ponta Grossa;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;437;2.795.751,20;0;
4104659;Carambeí;9905;Ponta Grossa;7312;ESTERCO DE POEDEIRA;D;TON;;4430;;548.699,80;;4430
4104659;Carambeí;9905;Ponta Grossa;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;88740;;5.443.311,60;;88740
4104659;Carambeí;9905;Ponta Grossa;93;FEIJAO SAFRA DA SECA;A;TON;3200;6400;;14.546.112,00;;6400
4104659;Carambeí;9905;Ponta Grossa;92;FEIJAO SAFRA DAS AGUAS;A;TON;1800;4140;;8.740.243,80;;4140
4104659;Carambeí;9905;Ponta Grossa;3515;FENO DE ALFAFA;D;TON;52;420;;299.439,00;;420
4104659;Carambeí;9905;Ponta Grossa;3517;FENO OUTROS;D;TON;1500;12000;;5.474.160,00;;12000
4104659;Carambeí;9905;Ponta Grossa;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;787720;6301758;30.335.402,66;787720;
4104659;Carambeí;9905;Ponta Grossa;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;300;600;13.365,00;300;
4104659;Carambeí;9905;Ponta Grossa;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;11225;9878;32.913,50;11225;
4104659;Carambeí;9905;Ponta Grossa;7117;GALINHA RECRIA;D;CAB;;;4220874;82.982.382,84;0;
4104659;Carambeí;9905;Ponta Grossa;7098;GALINHA REPRODUTORA DESCARTE (PESO VIVO);D;KG;;294887;259500;1.235.220,00;294887;
4104659;Carambeí;9905;Ponta Grossa;7017;GARROTES;D;CAB;;;199;317.751,26;0;
4104659;Carambeí;9905;Ponta Grossa;7014;LEITE;D;MLT;;168000;;203.280.000,00;;168000
4104659;Carambeí;9905;Ponta Grossa;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;4100;;;                      -  ;;0
4104659;Carambeí;9905;Ponta Grossa;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;2000;;;                      -  ;;0
4104659;Carambeí;9905;Ponta Grossa;5220;MADEIRAS - LENHA;E;M3;;65000;;1.853.150,00;;65000
4104659;Carambeí;9905;Ponta Grossa;203;MANDIOCA CONSUMO (HUMANO);A;TON;12;180;;156.600,00;;180
4104659;Carambeí;9905;Ponta Grossa;201;MANDIOCA INDUSTRIA;A;TON;8;120;;65.764,80;;120
4104659;Carambeí;9905;Ponta Grossa;3400;MATA NATIVA;E;HA;5500;;;                      -  ;;0
4104659;Carambeí;9905;Ponta Grossa;199;MILHO SAFRA NORMAL;A;TON;7750;85250;;30.604.750,00;;85250
4104659;Carambeí;9905;Ponta Grossa;198;MILHO SAFRINHA;A;TON;1000;6000;;2.200.020,00;;6000
4104659;Carambeí;9905;Ponta Grossa;1805;MORANGO (moranguinho);C;TON;0,3;10,5;;70.971,60;;10,5
4104659;Carambeí;9905;Ponta Grossa;7070;MUARES;D;CAB;;;3;6.617,16;0;
4104659;Carambeí;9905;Ponta Grossa;7018;NOVILHAS;D;CAB;;;1247;1.869.614,63;0;
4104659;Carambeí;9905;Ponta Grossa;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;46;30.435,44;0;
4104659;Carambeí;9905;Ponta Grossa;7352;OVINOS - MACHOS P/ REPRODUCAO;D;CAB;;;12;17.602,20;0;
4104659;Carambeí;9905;Ponta Grossa;7080;OVINOS (PARA CORTE);D;KG;;1000;200;60.600,00;1000;
4104659;Carambeí;9905;Ponta Grossa;7081;OVINOS < 6 MESES;D;KG;;;276;68.459,04;0;
4104659;Carambeí;9905;Ponta Grossa;7109;OVOS DE GALINHA (FECUNDADO);D;DZ;;5406266;;38.384.488,60;;5406266
4104659;Carambeí;9905;Ponta Grossa;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;205800;;510.384,00;;205800
4104659;Carambeí;9905;Ponta Grossa;3500;PASTAGENS E FORRAGENS;D;HA;18000;;;                      -  ;0;
4104659;Carambeí;9905;Ponta Grossa;2353;PEPINO;B;TON;0,5;7,5;;8.677,95;;7,5
4104659;Carambeí;9905;Ponta Grossa;1862;PINHAO;E;KG;;4500;;11.250,00;;4500
4104659;Carambeí;9905;Ponta Grossa;7101;PINTINHO < 1 SEMANA (PINTO PARA CORTE);D;CAB;;;37322324;33.963.314,84;0;
4104659;Carambeí;9905;Ponta Grossa;2390;REPOLHO;B;TON;1;20;;6.935,80;;20
4104659;Carambeí;9905;Ponta Grossa;2420;SALSA (SALSINHA);B;TON;0,1;0,3;;1.344,00;;0,3
4104659;Carambeí;9905;Ponta Grossa;4090;SEMENTE DE SOJA;A;TON;;7900;;420.517,00;;7900
4104659;Carambeí;9905;Ponta Grossa;4095;SEMENTE DE TRIGO;A;TON;;4200;;237.090,00;;4200
4104659;Carambeí;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;5660;283000;;37.890.870,00;;283000
4104659;Carambeí;9905;Ponta Grossa;3509;SILAGEM OUTRAS (SECA);D;TON;6250;50000;;7.159.000,00;;50000
4104659;Carambeí;9905;Ponta Grossa;302;SOJA SAFRA NORMAL;A;TON;20020;84084;;85.990.184,28;;84084
4104659;Carambeí;9905;Ponta Grossa;7088;SUINO FEMEA P/ REPRODUCAO;D;CAB;;;40;26.924,00;0;
4104659;Carambeí;9905;Ponta Grossa;7089;SUINO MACHO P/ REPRODUCAO;D;CAB;;;40;121.524,80;0;
4104659;Carambeí;9905;Ponta Grossa;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;3000;406.800,00;0;
4104659;Carambeí;9905;Ponta Grossa;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;69960;7.932.064,80;0;
4104659;Carambeí;9905;Ponta Grossa;7096;SUINOS-RACA  (PARA ABATE);D;KG;;80396;154554;72.702.201,60;80396;
4104659;Carambeí;9905;Ponta Grossa;7519;TILAPIA;D;KG;;;3000;14.280,00;;0
4104659;Carambeí;9905;Ponta Grossa;5255;TORA P/ PROCESSO;E;M3;;15533;;788.299,75;;15533
4104659;Carambeí;9905;Ponta Grossa;7019;TOUROS;D;CAB;;;41;130.130,72;0;
4104659;Carambeí;9905;Ponta Grossa;330;TRIGO;A;TON;6500;21450;;12.108.525,00;;21450
4104659;Carambeí;9905;Ponta Grossa;340;TRITICALE;A;TON;100;280;;125.112,40;;280
4104659;Carambeí;9905;Ponta Grossa;7025;VACA (PARA CORTE);D;KG;;;2398;4.459.176,92;0;
4104659;Carambeí;9905;Ponta Grossa;7024;VACA (PARA CRIA);D;CAB;;;223;443.174,59;0;
4104659;Carambeí;9905;Ponta Grossa;7590;VITELO;D;KG;;;248;6.076,00;0;
4104709;Carlópolis;1803;Jacarezinho;1502;ABACATE;C;TON;12;216;;364.932,00;;216
4104709;Carlópolis;1803;Jacarezinho;1501;ABACAXI;C;TON;4;90;;113.400,00;;90
4104709;Carlópolis;1803;Jacarezinho;2002;ABOBORA (seca/madura);B;TON;10;85;;60.350,00;;85
4104709;Carlópolis;1803;Jacarezinho;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;7;60;;33.600,00;;60
4104709;Carlópolis;1803;Jacarezinho;2016;ABOBRINHA VERDE;B;TON;10;130;;153.400,00;;130
4104709;Carlópolis;1803;Jacarezinho;15;ACEROLA;C;TON;1;10;;31.900,00;;10
4104709;Carlópolis;1803;Jacarezinho;2001;ALFACE;B;TON;30;900;;997.002,00;;900
4104709;Carlópolis;1803;Jacarezinho;2004;ALHO;B;TON;2;8;;54.246,40;;8
4104709;Carlópolis;1803;Jacarezinho;2009;ALMEIRAO;B;TON;5;95;;243.200,00;;95
4104709;Carlópolis;1803;Jacarezinho;1504;AMEIXA;C;TON;3;40;;95.196,00;;40
4104709;Carlópolis;1803;Jacarezinho;12;AMENDOIM SAFRA DAS AGUAS;A;TON;2;4,8;;8.035,20;;4,8
4104709;Carlópolis;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;80;;73.240,00;;80
4104709;Carlópolis;1803;Jacarezinho;1520;BANANA;C;TON;10;300;;220.365,00;;300
4104709;Carlópolis;1803;Jacarezinho;2044;BATATA DOCE;B;TON;5;89;;107.690,00;;89
4104709;Carlópolis;1803;Jacarezinho;2045;BATATA SALSA;B;TON;1;10;;19.538,00;;10
4104709;Carlópolis;1803;Jacarezinho;2042;BERINJELA;B;TON;5;150;;97.500,00;;150
4104709;Carlópolis;1803;Jacarezinho;2043;BETERRABA;B;TON;1;40;;30.104,40;;40
4104709;Carlópolis;1803;Jacarezinho;7016;BEZERRAS;D;CAB;;;614;561.631,94;0;
4104709;Carlópolis;1803;Jacarezinho;7015;BEZERROS;D;CAB;;;1884;2.023.472,52;0;
4104709;Carlópolis;1803;Jacarezinho;7210;BICHO DA SEDA (CASULO);D;TON;1,5;0,58;;9.987,60;;0,58
4104709;Carlópolis;1803;Jacarezinho;7010;BOVINOS (BOI GORDO);D;KG;;32801;4131;8.979.761,25;32801;
4104709;Carlópolis;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;40;;58.800,00;;40
4104709;Carlópolis;1803;Jacarezinho;40;CAFE;A;TON;5744;11488;;78.463.040,00;;11488
4104709;Carlópolis;1803;Jacarezinho;7310;CAMA DE AVIARIO;D;TON;;5050;;452.934,50;;5050
4104709;Carlópolis;1803;Jacarezinho;41;CANA-DE-ACUCAR;A;TON;50;3000;;202.530,00;;3000
4104709;Carlópolis;1803;Jacarezinho;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;800;40000;;2.310.800,00;;40000
4104709;Carlópolis;1803;Jacarezinho;7040;CAPRINOS (PARA CORTE);D;KG;;200;70;20.412,00;200;
4104709;Carlópolis;1803;Jacarezinho;1556;CAQUI;C;TON;5;75;;162.675,00;;75
4104709;Carlópolis;1803;Jacarezinho;1557;CARAMBOLA;C;TON;2;20;;53.800,00;;20
4104709;Carlópolis;1803;Jacarezinho;2090;CEBOLA;B;TON;2;42;;33.222,00;;42
4104709;Carlópolis;1803;Jacarezinho;2091;CEBOLINHA (cheiro verde);B;TON;1;15;;68.550,00;;15
4104709;Carlópolis;1803;Jacarezinho;2088;CENOURA;B;TON;2;35;;31.895,50;;35
4104709;Carlópolis;1803;Jacarezinho;7318;CERA DE ABELHA;D;KG;;2200;;65.912,00;;2200
4104709;Carlópolis;1803;Jacarezinho;2086;CHUCHU;B;TON;5;45;;37.738,80;;45
4104709;Carlópolis;1803;Jacarezinho;2080;COUVE;B;TON;5;70;;130.900,00;;70
4104709;Carlópolis;1803;Jacarezinho;2092;COUVE CHINESA;B;TON;1;14;;11.620,00;;14
4104709;Carlópolis;1803;Jacarezinho;2081;COUVE-FLOR;B;TON;5;135;;573.750,00;;135
4104709;Carlópolis;1803;Jacarezinho;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;28;44.572,08;0;
4104709;Carlópolis;1803;Jacarezinho;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;52;332.675,20;0;
4104709;Carlópolis;1803;Jacarezinho;2110;ERVILHA;B;TON;3;6;;41.700,00;;6
4104709;Carlópolis;1803;Jacarezinho;1650;ESCAROLA/CHICORIA;B;TON;5;100;;132.000,00;;100
4104709;Carlópolis;1803;Jacarezinho;7312;ESTERCO DE POEDEIRA;D;TON;;270;;33.442,20;;270
4104709;Carlópolis;1803;Jacarezinho;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;9350;;573.529,00;;9350
4104709;Carlópolis;1803;Jacarezinho;93;FEIJAO SAFRA DA SECA;A;TON;50;70;;159.098,10;;70
4104709;Carlópolis;1803;Jacarezinho;92;FEIJAO SAFRA DAS AGUAS;A;TON;300;420;;886.691,40;;420
4104709;Carlópolis;1803;Jacarezinho;2141;FEIJAO-VAGEM;B;TON;2;30;;55.200,00;;30
4104709;Carlópolis;1803;Jacarezinho;3515;FENO DE ALFAFA;D;TON;12;435;;310.133,25;;435
4104709;Carlópolis;1803;Jacarezinho;1691;FIGO DA INDIA;C;TON;1,6;9;;145.440,00;;9
4104709;Carlópolis;1803;Jacarezinho;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;546200;1580959;15.810.380,48;546200;
4104709;Carlópolis;1803;Jacarezinho;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;8000;24000;323.136,00;8000;
4104709;Carlópolis;1803;Jacarezinho;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;25000;12000;192.456,00;25000;
4104709;Carlópolis;1803;Jacarezinho;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;19000;5700;18.992,40;19000;
4104709;Carlópolis;1803;Jacarezinho;7017;GARROTES;D;CAB;;;4126;6.588.149,24;0;
4104709;Carlópolis;1803;Jacarezinho;1720;GOIABA;C;TON;600;18000;;34.380.000,00;;18000
4104709;Carlópolis;1803;Jacarezinho;2220;INHAME;B;TON;1;20;;29.800,00;;20
4104709;Carlópolis;1803;Jacarezinho;2250;JILO;B;TON;1;10;;26.600,00;;10
4104709;Carlópolis;1803;Jacarezinho;1561;LARANJA;C;TON;1;30;;16.721,10;;30
4104709;Carlópolis;1803;Jacarezinho;7014;LEITE;D;MLT;;6000;;7.260.000,00;;6000
4104709;Carlópolis;1803;Jacarezinho;1778;LICHIA;C;TON;55;500;;3.370.000,00;;500
4104709;Carlópolis;1803;Jacarezinho;1562;LIMAO;C;TON;6;200;;320.000,00;;200
4104709;Carlópolis;1803;Jacarezinho;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;800;16000;;1.499.360,00;;16000
4104709;Carlópolis;1803;Jacarezinho;5220;MADEIRAS - LENHA;E;M3;;50000;;1.425.500,00;;50000
4104709;Carlópolis;1803;Jacarezinho;1802;MAMAO;C;TON;0,2;8;;8.880,00;;8
4104709;Carlópolis;1803;Jacarezinho;203;MANDIOCA CONSUMO (HUMANO);A;TON;10;250;;217.500,00;;250
4104709;Carlópolis;1803;Jacarezinho;201;MANDIOCA INDUSTRIA;A;TON;90;2250;;1.233.090,00;;2250
4104709;Carlópolis;1803;Jacarezinho;1800;MANGA;C;TON;1;30;;48.078,00;;30
4104709;Carlópolis;1803;Jacarezinho;1803;MARACUJA;C;TON;15;410;;971.700,00;;410
4104709;Carlópolis;1803;Jacarezinho;7200;MEL;D;KG;;130000;;2.005.900,00;;130000
4104709;Carlópolis;1803;Jacarezinho;1807;MELANCIA;C;TON;20;800;;560.000,00;;800
4104709;Carlópolis;1803;Jacarezinho;199;MILHO SAFRA NORMAL;A;TON;800;5200;;1.866.800,00;;5200
4104709;Carlópolis;1803;Jacarezinho;198;MILHO SAFRINHA;A;TON;2800;14840;;5.441.382,80;;14840
4104709;Carlópolis;1803;Jacarezinho;3853;MILHO VERDE (espiga);B;UNI;200;9000000;;3.150.000,00;;9000000
4104709;Carlópolis;1803;Jacarezinho;197;MILHO-PIPOCA;A;TON;2;3;;2.586,00;;3
4104709;Carlópolis;1803;Jacarezinho;2300;MORANGA;B;TON;3;50;;29.000,00;;50
4104709;Carlópolis;1803;Jacarezinho;7070;MUARES;D;CAB;;;13;28.674,36;0;
4104709;Carlópolis;1803;Jacarezinho;4125;MUDA DE ABACATEIRO;C;UNI;;5000;;91.900,00;;5000
4104709;Carlópolis;1803;Jacarezinho;4124;MUDA DE CAFE;A;UNI;;1800000;;954.000,00;;1800000
4104709;Carlópolis;1803;Jacarezinho;4199;MUDA DE LICHIA;C;UNI;;2000;;22.700,00;;2000
4104709;Carlópolis;1803;Jacarezinho;4332;MUDA DE MARACUJA;C;UNI;;15000;;13.950,00;;15000
4104709;Carlópolis;1803;Jacarezinho;7018;NOVILHAS;D;CAB;;;4860;7.286.549,40;0;
4104709;Carlópolis;1803;Jacarezinho;1833;NOZ PECAN;C;TON;2;20;;188.400,00;;20
4104709;Carlópolis;1803;Jacarezinho;7080;OVINOS (PARA CORTE);D;KG;;500;300;77.265,00;500;
4104709;Carlópolis;1803;Jacarezinho;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;432000;;1.071.360,00;;432000
4104709;Carlópolis;1803;Jacarezinho;7518;PACU;D;KG;;;250000;1.627.500,00;;0
4104709;Carlópolis;1803;Jacarezinho;3500;PASTAGENS E FORRAGENS;D;HA;16000;;;                      -  ;0;
4104709;Carlópolis;1803;Jacarezinho;2353;PEPINO;B;TON;6;100;;115.706,00;;100
4104709;Carlópolis;1803;Jacarezinho;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;320000;2.300.800,00;;0
4104709;Carlópolis;1803;Jacarezinho;2352;PIMENTA;B;TON;6;90;;785.700,00;;90
4104709;Carlópolis;1803;Jacarezinho;2350;PIMENTAO;B;TON;5;100;;137.692,00;;100
4104709;Carlópolis;1803;Jacarezinho;7320;PROPOLIS;D;KG;;1000;;60.650,00;;1000
4104709;Carlópolis;1803;Jacarezinho;2370;QUIABO;B;TON;2;40;;113.200,00;;40
4104709;Carlópolis;1803;Jacarezinho;2390;REPOLHO;B;TON;5;200;;69.358,00;;200
4104709;Carlópolis;1803;Jacarezinho;70;RUCULA;B;TON;1;30;;154.573,50;;30
4104709;Carlópolis;1803;Jacarezinho;2420;SALSA (SALSINHA);B;TON;1;15;;67.200,00;;15
4104709;Carlópolis;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;900;54000;;7.230.060,00;;54000
4104709;Carlópolis;1803;Jacarezinho;302;SOJA SAFRA NORMAL;A;TON;3500;12250;;12.527.707,50;;12250
4104709;Carlópolis;1803;Jacarezinho;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;5700;695.628,00;0;
4104709;Carlópolis;1803;Jacarezinho;7096;SUINOS-RACA  (PARA ABATE);D;KG;;8500;22140;7.736.601,60;8500;
4104709;Carlópolis;1803;Jacarezinho;1515;TANGERINA MURCOTE;C;TON;2;60;;71.400,00;;60
4104709;Carlópolis;1803;Jacarezinho;1563;TANGERINA PONKAN;C;TON;6;150;;133.500,00;;150
4104709;Carlópolis;1803;Jacarezinho;7519;TILAPIA;D;KG;;;1880000;8.948.800,00;;0
