city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2;year
4115705;Matinhos;8204;Paranaguá;7024;VACA (PARA CRIA);D;CAB;;;15;28439;0;;2018
4115739;Mato Rico;9608;Pitanga;1502;ABACATE;C;TON;1;8;;14872;;8;2018
4115739;Mato Rico;9608;Pitanga;2002;ABOBORA (seca/madura);B;TON;5;60;;55200;;60;2018
4115739;Mato Rico;9608;Pitanga;2016;ABOBRINHA VERDE;B;TON;1;7;;6160;;7;2018
4115739;Mato Rico;9608;Pitanga;2001;ALFACE;B;TON;3;30;;35567;;30;2018
4115739;Mato Rico;9608;Pitanga;2004;ALHO;B;TON;1;2;;9655;;2;2018
4115739;Mato Rico;9608;Pitanga;12;AMENDOIM SAFRA DAS AGUAS;A;TON;1;2;;3619;;2;2018
4115739;Mato Rico;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;5;9;;6824;;9;2018
4115739;Mato Rico;9608;Pitanga;3525;AZEVEM GRAOS;A;TON;5;10;;1679;;10;2018
4115739;Mato Rico;9608;Pitanga;7516;BAGRE;D;KG;;;500;3190;;0;2018
4115739;Mato Rico;9608;Pitanga;1520;BANANA;C;TON;5;40;;24582;;40;2018
4115739;Mato Rico;9608;Pitanga;2060;BATATA DA SECA;B;TON;50;1200;;975840;;1200;2018
4115739;Mato Rico;9608;Pitanga;2061;BATATA DAS AGUAS;B;TON;60;1320;;1036992;;1320;2018
4115739;Mato Rico;9608;Pitanga;2044;BATATA DOCE;B;TON;4;80;;102400;;80;2018
4115739;Mato Rico;9608;Pitanga;2043;BETERRABA;B;TON;1;10;;10844;;10;2018
4115739;Mato Rico;9608;Pitanga;7016;BEZERRAS;D;CAB;;;1608;1488188;0;;2018
4115739;Mato Rico;9608;Pitanga;7015;BEZERROS;D;CAB;;;2136;2436129;0;;2018
4115739;Mato Rico;9608;Pitanga;7210;BICHO DA SEDA (CASULO);D;TON;2;1;;18019;;1;2018
4115739;Mato Rico;9608;Pitanga;7010;BOVINOS (BOI GORDO);D;KG;;30932;1351;3505440;30932;;2018
4115739;Mato Rico;9608;Pitanga;7020;BUBALINOS (PARA CORTE);D;KG;;12;8;18984;12;;2018
4115739;Mato Rico;9608;Pitanga;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;30;120;;8260;;120;2018
4115739;Mato Rico;9608;Pitanga;7040;CAPRINOS (PARA CORTE);D;KG;;230;80;25286;230;;2018
4115739;Mato Rico;9608;Pitanga;7517;CARPA;D;KG;;;1500;9090;;0;2018
4115739;Mato Rico;9608;Pitanga;2091;CEBOLINHA (cheiro verde);B;TON;0;2;;8660;;2;2018
4115739;Mato Rico;9608;Pitanga;2088;CENOURA;B;TON;0;6;;6751;;6;2018
4115739;Mato Rico;9608;Pitanga;7318;CERA DE ABELHA;D;KG;;800;;23984;;800;2018
4115739;Mato Rico;9608;Pitanga;2086;CHUCHU;B;TON;1;20;;20245;;20;2018
4115739;Mato Rico;9608;Pitanga;2080;COUVE;B;TON;0;7;;14140;;7;2018
4115739;Mato Rico;9608;Pitanga;2092;COUVE CHINESA;B;TON;0;4;;2920;;4;2018
4115739;Mato Rico;9608;Pitanga;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;100;167553;0;;2018
4115739;Mato Rico;9608;Pitanga;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;20;127721;0;;2018
4115739;Mato Rico;9608;Pitanga;80;ERVA-MATE (em folha);E;TON;7;63;;69967;;63;2018
4115739;Mato Rico;9608;Pitanga;2110;ERVILHA;B;TON;0;1;;7370;;1;2018
4115739;Mato Rico;9608;Pitanga;2111;ESPINAFRE;B;TON;0;2;;7320;;2;2018
4115739;Mato Rico;9608;Pitanga;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1620;;75265;;1620;2018
4115739;Mato Rico;9608;Pitanga;93;FEIJAO SAFRA DA SECA;A;TON;200;200;;317366;;200;2018
4115739;Mato Rico;9608;Pitanga;92;FEIJAO SAFRA DAS AGUAS;A;TON;250;413;;671208;;413;2018
4115739;Mato Rico;9608;Pitanga;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;25000;19000;495425;25000;;2018
4115739;Mato Rico;9608;Pitanga;7017;GARROTES;D;CAB;;;2903;4601226;0;;2018
4115739;Mato Rico;9608;Pitanga;2250;JILO;B;TON;1;2;;5160;;2;2018
4115739;Mato Rico;9608;Pitanga;7083;LA;D;KG;;980;;2685;;980;2018
4115739;Mato Rico;9608;Pitanga;1561;LARANJA;C;TON;20;200;;120912;;200;2018
4115739;Mato Rico;9608;Pitanga;7014;LEITE;D;MLT;;3900;;5031000;;3900;2018
4115739;Mato Rico;9608;Pitanga;1562;LIMAO;C;TON;2;20;;30200;;20;2018
4115739;Mato Rico;9608;Pitanga;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;4000;;105840;;4000;2018
4115739;Mato Rico;9608;Pitanga;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;150;12000;;1068480;;12000;2018
4115739;Mato Rico;9608;Pitanga;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;2000;;173640;;2000;2018
4115739;Mato Rico;9608;Pitanga;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;260;2000;;195020;;2000;2018
4115739;Mato Rico;9608;Pitanga;5220;MADEIRAS - LENHA;E;M3;;30000;;904800;;30000;2018
4115739;Mato Rico;9608;Pitanga;203;MANDIOCA CONSUMO (HUMANO);A;TON;40;880;;765600;;880;2018
4115739;Mato Rico;9608;Pitanga;1803;MARACUJA;C;TON;1;12;;28080;;12;2018
4115739;Mato Rico;9608;Pitanga;3400;MATA NATIVA;E;HA;10700;;;0;;0;2018
4115739;Mato Rico;9608;Pitanga;7200;MEL;D;KG;;45000;;570600;;45000;2018
4115739;Mato Rico;9608;Pitanga;1807;MELANCIA;C;TON;2;20;;16600;;20;2018
4115739;Mato Rico;9608;Pitanga;199;MILHO SAFRA NORMAL;A;TON;250;1875;;957506;;1875;2018
4115739;Mato Rico;9608;Pitanga;198;MILHO SAFRINHA;A;TON;200;680;;336260;;680;2018
4115739;Mato Rico;9608;Pitanga;3853;MILHO VERDE (espiga);B;UNI;4;175000;;84000;;175000;2018
4115739;Mato Rico;9608;Pitanga;1805;MORANGO (moranguinho);C;TON;1;3;;16827;;3;2018
4115739;Mato Rico;9608;Pitanga;7070;MUARES;D;CAB;;;10;25376;0;;2018
4115739;Mato Rico;9608;Pitanga;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;9000;;8460;;9000;2018
4115739;Mato Rico;9608;Pitanga;7018;NOVILHAS;D;CAB;;;4166;5783699;0;;2018
4115739;Mato Rico;9608;Pitanga;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;180;135382;0;;2018
4115739;Mato Rico;9608;Pitanga;7352;OVINOS - MACHOS P/ REPRODUCAO;D;CAB;;;150;239043;0;;2018
4115739;Mato Rico;9608;Pitanga;7080;OVINOS (PARA CORTE);D;KG;;1100;380;155420;1100;;2018
4115739;Mato Rico;9608;Pitanga;7081;OVINOS < 6 MESES;D;KG;;;290;74228;0;;2018
4115739;Mato Rico;9608;Pitanga;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;18000;;41400;;18000;2018
4115739;Mato Rico;9608;Pitanga;3500;PASTAGENS E FORRAGENS;D;HA;8900;;;0;0;;2018
4115739;Mato Rico;9608;Pitanga;2353;PEPINO;B;TON;1;12;;14840;;12;2018
4115739;Mato Rico;9608;Pitanga;7130;PERU (PARA CORTE);D;KG;;100;50;788;100;;2018
4115739;Mato Rico;9608;Pitanga;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;3000;24270;;0;2018
4115739;Mato Rico;9608;Pitanga;1860;PESSEGO;C;TON;3;20;;63200;;20;2018
4115739;Mato Rico;9608;Pitanga;1862;PINHAO;E;KG;;2000;;5440;;2000;2018
4115739;Mato Rico;9608;Pitanga;7320;PROPOLIS;D;KG;;500;;31745;;500;2018
4115739;Mato Rico;9608;Pitanga;2370;QUIABO;B;TON;1;8;;20000;;8;2018
4115739;Mato Rico;9608;Pitanga;2390;REPOLHO;B;TON;1;28;;10080;;28;2018
4115739;Mato Rico;9608;Pitanga;5311;RESIDUOS FLORESTAIS;E;TON;;100;;1406;;100;2018
4115739;Mato Rico;9608;Pitanga;2420;SALSA (SALSINHA);B;TON;0;2;;11420;;2;2018
4115739;Mato Rico;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;150;6000;;995220;;6000;2018
4115739;Mato Rico;9608;Pitanga;3509;SILAGEM OUTRAS (SECA);D;TON;200;8000;;1474720;;8000;2018
4115739;Mato Rico;9608;Pitanga;302;SOJA SAFRA NORMAL;A;TON;9200;34960;;40617577;;34960;2018
4115739;Mato Rico;9608;Pitanga;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;550;87038;0;;2018
4115739;Mato Rico;9608;Pitanga;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;200;22760;0;;2018
4115739;Mato Rico;9608;Pitanga;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1000;900;295920;1000;;2018
4115739;Mato Rico;9608;Pitanga;1563;TANGERINA PONKAN;C;TON;5;25;;19250;;25;2018
4115739;Mato Rico;9608;Pitanga;7519;TILAPIA;D;KG;;;16000;78560;;0;2018
4115739;Mato Rico;9608;Pitanga;2459;TOMATE CEREJA;B;TON;0;2;;7320;;2;2018
4115739;Mato Rico;9608;Pitanga;7019;TOUROS;D;CAB;;;190;599963;0;;2018
4115739;Mato Rico;9608;Pitanga;330;TRIGO;A;TON;3600;8280;;6186568;;8280;2018
4115739;Mato Rico;9608;Pitanga;335;TRIGUILHO;A;TON;;450;;180302;;450;2018
4115739;Mato Rico;9608;Pitanga;1921;UVA DE MESA;C;TON;2;8;;34240;;8;2018
4115739;Mato Rico;9608;Pitanga;1922;UVA VINIFERA;C;TON;1;6;;18337;;6;2018
4115739;Mato Rico;9608;Pitanga;7025;VACA (PARA CORTE);D;KG;;;2087;3485499;0;;2018
4115739;Mato Rico;9608;Pitanga;7024;VACA (PARA CRIA);D;CAB;;0;63;119444;0;;2018
4115754;Mauá da Serra;1408;Apucarana;1502;ABACATE;C;TON;3;42;;78078;;42;2018
4115754;Mauá da Serra;1408;Apucarana;2016;ABOBRINHA VERDE;B;TON;10;150;;132000;;150;2018
4115754;Mauá da Serra;1408;Apucarana;2001;ALFACE;B;TON;13;273;;323658;;273;2018
4115754;Mauá da Serra;1408;Apucarana;1504;AMEIXA;C;TON;1;8;;21880;;8;2018
4115754;Mauá da Serra;1408;Apucarana;12;AMENDOIM SAFRA DAS AGUAS;A;TON;1;2;;3619;;2;2018
4115754;Mauá da Serra;1408;Apucarana;1508;AMORA (fruto);C;TON;2;8;;90080;;8;2018
4115754;Mauá da Serra;1408;Apucarana;560;ATEMOIA;C;TON;2;8;;44925;;8;2018
4115754;Mauá da Serra;1408;Apucarana;3523;AVEIA BRANCA;A;TON;800;2320;;823994;;2320;2018
4115754;Mauá da Serra;1408;Apucarana;2044;BATATA DOCE;B;TON;18;270;;345600;;270;2018
4115754;Mauá da Serra;1408;Apucarana;2045;BATATA SALSA;B;TON;3;45;;72482;;45;2018
4115754;Mauá da Serra;1408;Apucarana;2043;BETERRABA;B;TON;60;1800;;1951830;;1800;2018
4115754;Mauá da Serra;1408;Apucarana;7016;BEZERRAS;D;CAB;;;154;142525;0;;2018
4115754;Mauá da Serra;1408;Apucarana;7015;BEZERROS;D;CAB;;;105;119754;0;;2018
4115754;Mauá da Serra;1408;Apucarana;7210;BICHO DA SEDA (CASULO);D;TON;4;3;;52744;;3;2018
4115754;Mauá da Serra;1408;Apucarana;7010;BOVINOS (BOI GORDO);D;KG;;1693;55;142709;1693;;2018
4115754;Mauá da Serra;1408;Apucarana;2041;BROCOLOS;B;TON;6;102;;205020;;102;2018
4115754;Mauá da Serra;1408;Apucarana;7020;BUBALINOS (PARA CORTE);D;KG;;88;4;9176;88;;2018
4115754;Mauá da Serra;1408;Apucarana;7310;CAMA DE AVIARIO;D;TON;;360;;33131;;360;2018
4115754;Mauá da Serra;1408;Apucarana;50;CANOLA;A;TON;45;99;;115830;;99;2018
4115754;Mauá da Serra;1408;Apucarana;7040;CAPRINOS (PARA CORTE);D;KG;;79;30;7902;79;;2018
4115754;Mauá da Serra;1408;Apucarana;1556;CAQUI;C;TON;45;720;;1795680;;720;2018
4115754;Mauá da Serra;1408;Apucarana;2088;CENOURA;B;TON;150;4800;;5401056;;4800;2018
4115754;Mauá da Serra;1408;Apucarana;2092;COUVE CHINESA;B;TON;1;10;;7300;;10;2018
4115754;Mauá da Serra;1408;Apucarana;2081;COUVE-FLOR;B;TON;4;128;;550080;;128;2018
4115754;Mauá da Serra;1408;Apucarana;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;8;13404;0;;2018
4115754;Mauá da Serra;1408;Apucarana;7312;ESTERCO DE POEDEIRA;D;TON;;70;;8868;;70;2018
4115754;Mauá da Serra;1408;Apucarana;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1680;;78053;;1680;2018
4115754;Mauá da Serra;1408;Apucarana;2141;FEIJAO-VAGEM;B;TON;2;44;;76120;;44;2018
4115754;Mauá da Serra;1408;Apucarana;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;40000;239170;2263505;40000;;2018
4115754;Mauá da Serra;1408;Apucarana;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;5050;2800;4150;5050;;2018
4115754;Mauá da Serra;1408;Apucarana;7017;GARROTES;D;CAB;;;176;278958;0;;2018
4115754;Mauá da Serra;1408;Apucarana;2250;JILO;B;TON;1;25;;64500;;25;2018
4115754;Mauá da Serra;1408;Apucarana;7083;LA;D;KG;;160;;438;;160;2018
4115754;Mauá da Serra;1408;Apucarana;1561;LARANJA;C;TON;14;420;;253915;;420;2018
4115754;Mauá da Serra;1408;Apucarana;7014;LEITE;D;MLT;;484;;624360;;484;2018
4115754;Mauá da Serra;1408;Apucarana;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;590;6000;;534240;;6000;2018
4115754;Mauá da Serra;1408;Apucarana;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;206;;;0;;0;2018
4115754;Mauá da Serra;1408;Apucarana;5220;MADEIRAS - LENHA;E;M3;;20000;;603200;;20000;2018
4115754;Mauá da Serra;1408;Apucarana;203;MANDIOCA CONSUMO (HUMANO);A;TON;10;160;;139200;;160;2018
4115754;Mauá da Serra;1408;Apucarana;3400;MATA NATIVA;E;HA;1873;;;0;;0;2018
4115754;Mauá da Serra;1408;Apucarana;7200;MEL;D;KG;;2630;;33348;;2630;2018
4115754;Mauá da Serra;1408;Apucarana;199;MILHO SAFRA NORMAL;A;TON;60;570;;291082;;570;2018
4115754;Mauá da Serra;1408;Apucarana;7018;NOVILHAS;D;CAB;;;210;291545;0;;2018
4115754;Mauá da Serra;1408;Apucarana;7080;OVINOS (PARA CORTE);D;KG;;305;100;24540;305;;2018
4115754;Mauá da Serra;1408;Apucarana;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;86920;;199916;;86920;2018
4115754;Mauá da Serra;1408;Apucarana;3500;PASTAGENS E FORRAGENS;D;HA;1400;;;0;0;;2018
4115754;Mauá da Serra;1408;Apucarana;2353;PEPINO;B;TON;1;28;;34626;;28;2018
4115754;Mauá da Serra;1408;Apucarana;1860;PESSEGO;C;TON;6;66;;208560;;66;2018
4115754;Mauá da Serra;1408;Apucarana;2350;PIMENTAO;B;TON;3;90;;145523;;90;2018
4115754;Mauá da Serra;1408;Apucarana;2390;REPOLHO;B;TON;40;1520;;547200;;1520;2018
4115754;Mauá da Serra;1408;Apucarana;4090;SEMENTE DE SOJA;A;TON;;8793;;510785;;8793;2018
4115754;Mauá da Serra;1408;Apucarana;4095;SEMENTE DE TRIGO;A;TON;;1737;;129789;;1737;2018
4115754;Mauá da Serra;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;60;2700;;447849;;2700;2018
4115754;Mauá da Serra;1408;Apucarana;302;SOJA SAFRA NORMAL;A;TON;4340;15624;;18152432;;15624;2018
4115754;Mauá da Serra;1408;Apucarana;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1956;2930;903173;1956;;2018
4115754;Mauá da Serra;1408;Apucarana;2457;TOMATE RISCO;B;TON;10;650;;1441590;;650;2018
4115754;Mauá da Serra;1408;Apucarana;2456;TOMATE SAFRAO;B;TON;17;1615;;3527015;;1615;2018
4115754;Mauá da Serra;1408;Apucarana;330;TRIGO;A;TON;3000;9060;;6769360;;9060;2018
4115754;Mauá da Serra;1408;Apucarana;1921;UVA DE MESA;C;TON;1;12;;51360;;12;2018
4115754;Mauá da Serra;1408;Apucarana;7025;VACA (PARA CORTE);D;KG;;;202;372872;0;;2018
4115754;Mauá da Serra;1408;Apucarana;7024;VACA (PARA CRIA);D;CAB;;;141;267326;0;;2018
4115804;Medianeira;4808;Cascavel;1502;ABACATE;C;TON;2;50;;92950;;50;2018
4115804;Medianeira;4808;Cascavel;2002;ABOBORA (seca/madura);B;TON;7;180;;165600;;180;2018
4115804;Medianeira;4808;Cascavel;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;2;44;;27720;;44;2018
4115804;Medianeira;4808;Cascavel;2016;ABOBRINHA VERDE;B;TON;2;36;;31680;;36;2018
4115804;Medianeira;4808;Cascavel;15;ACEROLA;C;TON;1;8;;22160;;8;2018
4115804;Medianeira;4808;Cascavel;2006;AGRIAO AQUATICO;B;TON;1;5;;10800;;5;2018
4115804;Medianeira;4808;Cascavel;2015;ALCACHOFRA (folhas);B;KG;1;30;;300;;30;2018
4115804;Medianeira;4808;Cascavel;2001;ALFACE;B;TON;35;600;;711336;;600;2018
4115804;Medianeira;4808;Cascavel;2004;ALHO;B;TON;3;11;;72410;;11;2018
4115804;Medianeira;4808;Cascavel;2009;ALMEIRAO;B;TON;3;54;;145260;;54;2018
4115804;Medianeira;4808;Cascavel;12;AMENDOIM SAFRA DAS AGUAS;A;TON;3;6;;10043;;6;2018
4115804;Medianeira;4808;Cascavel;1520;BANANA;C;TON;12;240;;147492;;240;2018
4115804;Medianeira;4808;Cascavel;2044;BATATA DOCE;B;TON;5;112;;143360;;112;2018
4115804;Medianeira;4808;Cascavel;2042;BERINJELA;B;TON;1;18;;12960;;18;2018
4115804;Medianeira;4808;Cascavel;2043;BETERRABA;B;TON;5;110;;119279;;110;2018
4115804;Medianeira;4808;Cascavel;7016;BEZERRAS;D;CAB;;;1542;1427106;0;;2018
4115804;Medianeira;4808;Cascavel;7015;BEZERROS;D;CAB;;;1760;2007298;0;;2018
4115804;Medianeira;4808;Cascavel;7010;BOVINOS (BOI GORDO);D;KG;;31204;3024;7611853;31204;;2018
4115804;Medianeira;4808;Cascavel;2041;BROCOLOS;B;TON;2;18;;36180;;18;2018
4115804;Medianeira;4808;Cascavel;3857;BUCHA VEGETAL;A;UNI;1;8500;;10710;;8500;2018
4115804;Medianeira;4808;Cascavel;7310;CAMA DE AVIARIO;D;TON;;20530;;1889376;;20530;2018
4115804;Medianeira;4808;Cascavel;49;CAMOMILA (seca/desidratada);B;KG;1;32;;322;;32;2018
4115804;Medianeira;4808;Cascavel;41;CANA-DE-ACUCAR;A;TON;20;1160;;76896;;1160;2018
4115804;Medianeira;4808;Cascavel;3528;CAPIM LIMAO / CAPIM SANTO (verde);B;KG;3;250;;438;;250;2018
4115804;Medianeira;4808;Cascavel;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;1250;16050;;1104722;;16050;2018
4115804;Medianeira;4808;Cascavel;7040;CAPRINOS (PARA CORTE);D;KG;;300;170;41793;300;;2018
4115804;Medianeira;4808;Cascavel;1556;CAQUI;C;TON;2;19;;47386;;19;2018
4115804;Medianeira;4808;Cascavel;7517;CARPA;D;KG;;;3500;21210;;0;2018
4115804;Medianeira;4808;Cascavel;51;CARQUEJA (seca/desidratada);B;KG;1;30;;220;;30;2018
4115804;Medianeira;4808;Cascavel;2091;CEBOLINHA (cheiro verde);B;TON;2;20;;86600;;20;2018
4115804;Medianeira;4808;Cascavel;2088;CENOURA;B;TON;3;77;;86642;;77;2018
4115804;Medianeira;4808;Cascavel;2086;CHUCHU;B;TON;1;25;;25307;;25;2018
4115804;Medianeira;4808;Cascavel;7145;CODORNA MATRIZ (DESCARTE);D;KG;;2100;2100;2462;2100;;2018
4115804;Medianeira;4808;Cascavel;2102;COENTRO (HORTALICA);B;TON;0;2;;9420;;2;2018
4115804;Medianeira;4808;Cascavel;2080;COUVE;B;TON;3;66;;133320;;66;2018
4115804;Medianeira;4808;Cascavel;2092;COUVE CHINESA;B;TON;1;23;;16790;;23;2018
4115804;Medianeira;4808;Cascavel;2081;COUVE-FLOR;B;TON;2;28;;120330;;28;2018
4115804;Medianeira;4808;Cascavel;7455;EQUINOS (PARA CORTE);D;KG;;500;;0;500;;2018
4115804;Medianeira;4808;Cascavel;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;60;383162;0;;2018
4115804;Medianeira;4808;Cascavel;1650;ESCAROLA/CHICORIA;B;TON;2;26;;30940;;26;2018
4115804;Medianeira;4808;Cascavel;2111;ESPINAFRE;B;TON;1;8;;29280;;8;2018
4115804;Medianeira;4808;Cascavel;7312;ESTERCO DE POEDEIRA;D;TON;;770;;97544;;770;2018
4115804;Medianeira;4808;Cascavel;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;104550;;4857393;;104550;2018
4115804;Medianeira;4808;Cascavel;93;FEIJAO SAFRA DA SECA;A;TON;20;15;;23612;;15;2018
4115804;Medianeira;4808;Cascavel;92;FEIJAO SAFRA DAS AGUAS;A;TON;10;15;;24408;;15;2018
4115804;Medianeira;4808;Cascavel;2141;FEIJAO-VAGEM;B;TON;1;13;;22490;;13;2018
4115804;Medianeira;4808;Cascavel;3517;FENO OUTROS;D;TON;135;1675;;859828;;1675;2018
4115804;Medianeira;4808;Cascavel;1690;FIGO;C;TON;1;5;;30350;;5;2018
4115804;Medianeira;4808;Cascavel;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;2240160;13441000;114974314;2240160;;2018
4115804;Medianeira;4808;Cascavel;1695;FRUTA DO CONDE;C;TON;1;6;;31440;;6;2018
4115804;Medianeira;4808;Cascavel;91;FUMO;A;TON;90;146;;1317007;;146;2018
4115804;Medianeira;4808;Cascavel;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;10670;32000;937728;10670;;2018
4115804;Medianeira;4808;Cascavel;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;17500;35000;803110;17500;;2018
4115804;Medianeira;4808;Cascavel;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;53125;34531;53868;53125;;2018
4115804;Medianeira;4808;Cascavel;7017;GARROTES;D;CAB;;;1602;2539154;0;;2018
4115804;Medianeira;4808;Cascavel;1720;GOIABA;C;TON;2;22;;39160;;22;2018
4115804;Medianeira;4808;Cascavel;3001;GRAMADO;F;M2;;280000;;1206800;;280000;2018
4115804;Medianeira;4808;Cascavel;2190;HORTELA/MENTA (verde);B;KG;2;93;;486;;93;2018
4115804;Medianeira;4808;Cascavel;1780;JABUTICABA;C;TON;1;21;;56070;;21;2018
4115804;Medianeira;4808;Cascavel;2250;JILO;B;TON;0;4;;10320;;4;2018
4115804;Medianeira;4808;Cascavel;7083;LA;D;KG;;800;;2192;;800;2018
4115804;Medianeira;4808;Cascavel;1561;LARANJA;C;TON;6;65;;39296;;65;2018
4115804;Medianeira;4808;Cascavel;7014;LEITE;D;MLT;;24726;;31896050;;24726;2018
4115804;Medianeira;4808;Cascavel;1778;LICHIA;C;TON;1;4;;33800;;4;2018
4115804;Medianeira;4808;Cascavel;1562;LIMAO;C;TON;2;18;;27180;;18;2018
4115804;Medianeira;4808;Cascavel;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;250;4500;;400680;;4500;2018
4115804;Medianeira;4808;Cascavel;5220;MADEIRAS - LENHA;E;M3;;14000;;422240;;14000;2018
4115804;Medianeira;4808;Cascavel;1802;MAMAO;C;TON;1;7;;9170;;7;2018
4115804;Medianeira;4808;Cascavel;203;MANDIOCA CONSUMO (HUMANO);A;TON;50;1250;;1087500;;1250;2018
4115804;Medianeira;4808;Cascavel;201;MANDIOCA INDUSTRIA;A;TON;40;980;;449281;;980;2018
4115804;Medianeira;4808;Cascavel;1800;MANGA;C;TON;5;110;;158510;;110;2018
4115804;Medianeira;4808;Cascavel;1803;MARACUJA;C;TON;1;8;;18720;;8;2018
4115804;Medianeira;4808;Cascavel;3400;MATA NATIVA;E;HA;2500;;;0;;0;2018
4115804;Medianeira;4808;Cascavel;7200;MEL;D;KG;;3000;;38040;;3000;2018
4115804;Medianeira;4808;Cascavel;1807;MELANCIA;C;TON;4;100;;83000;;100;2018
4115804;Medianeira;4808;Cascavel;1806;MELAO;C;TON;2;38;;66880;;38;2018
4115804;Medianeira;4808;Cascavel;3220;MELISSA (SECA);B;KG;2;110;;1649;;110;2018
4115804;Medianeira;4808;Cascavel;198;MILHO SAFRINHA;A;TON;10600;53000;;26208500;;53000;2018
4115804;Medianeira;4808;Cascavel;3853;MILHO VERDE (espiga);B;UNI;15;510000;;244800;;510000;2018
4115804;Medianeira;4808;Cascavel;197;MILHO-PIPOCA;A;TON;2;4;;2717;;4;2018
4115804;Medianeira;4808;Cascavel;2300;MORANGA;B;TON;3;62;;44020;;62;2018
4115804;Medianeira;4808;Cascavel;1805;MORANGO (moranguinho);C;TON;1;8;;42068;;8;2018
4115804;Medianeira;4808;Cascavel;4422;MUDAS DE OLERICOLAS;B;UNI;;2600000;;104000;;2600000;2018
4115804;Medianeira;4808;Cascavel;7018;NOVILHAS;D;CAB;;;1530;2124114;0;;2018
4115804;Medianeira;4808;Cascavel;1833;NOZ PECAN;C;TON;7;7;;44170;;7;2018
4115804;Medianeira;4808;Cascavel;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;20;15042;0;;2018
4115804;Medianeira;4808;Cascavel;7080;OVINOS (PARA CORTE);D;KG;;2000;1300;404092;2000;;2018
4115804;Medianeira;4808;Cascavel;7106;OVOS DE CODORNA (PARA CONSUMO);D;DZ;;26250;;18375;;26250;2018
4115804;Medianeira;4808;Cascavel;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;1201020;;2762346;;1201020;2018
4115804;Medianeira;4808;Cascavel;7518;PACU;D;KG;;;4000;27440;;0;2018
4115804;Medianeira;4808;Cascavel;2353;PEPINO;B;TON;2;30;;37100;;30;2018
4115804;Medianeira;4808;Cascavel;1860;PESSEGO;C;TON;12;96;;303360;;96;2018
4115804;Medianeira;4808;Cascavel;2352;PIMENTA;B;TON;1;6;;23460;;6;2018
4115804;Medianeira;4808;Cascavel;2350;PIMENTAO;B;TON;2;45;;72761;;45;2018
4115804;Medianeira;4808;Cascavel;2370;QUIABO;B;TON;1;11;;27500;;11;2018
4115804;Medianeira;4808;Cascavel;2391;RABANETE;B;TON;1;16;;31200;;16;2018
4115804;Medianeira;4808;Cascavel;2390;REPOLHO;B;TON;5;130;;46800;;130;2018
4115804;Medianeira;4808;Cascavel;70;RUCULA;B;TON;2;30;;149270;;30;2018
4115804;Medianeira;4808;Cascavel;2420;SALSA (SALSINHA);B;TON;2;18;;102780;;18;2018
