code;city;region_code;region;code_variable;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4128104;Umuarama;8104;Umuarama;2456;TOMATE SAFRAO;B;TON;2;52;;86.229,52;;52
4128104;Umuarama;8104;Umuarama;7019;TOUROS;D;CAB;;;219;470.223,66;0;
4128104;Umuarama;8104;Umuarama;330;TRIGO;A;TON;370;906,5;;539.213,40;;906,5
4128104;Umuarama;8104;Umuarama;7025;VACA (PARA CORTE);D;KG;;;6443;6.564.128,40;0;
4128104;Umuarama;8104;Umuarama;7024;VACA (PARA CRIA);D;CAB;;;1210;1.674.736,80;0;
4128104;Umuarama;8104;Umuarama;3854;VASSOURA (SECA C/SEMENTE);A;TON;20;60;;42.868,20;;60
4118402;Paranavaí;8402;Paranavaí;2016;ABOBRINHA VERDE;B;TON;5;45;;35.883,00;;45
4118402;Paranavaí;8402;Paranavaí;2001;ALFACE;B;TON;2;28;;24.484,32;;28
4118402;Paranavaí;8402;Paranavaí;1;ALGODAO;A;TON;35;61,9;;80.717,60;;61,9
4118402;Paranavaí;8402;Paranavaí;1520;BANANA;C;TON;3;37,2;;15.387,41;;37,2
4118402;Paranavaí;8402;Paranavaí;2044;BATATA DOCE;B;TON;5;300;;257.343,00;;300
4118402;Paranavaí;8402;Paranavaí;2042;BERINJELA;B;TON;3;135;;128.714,40;;135
4118402;Paranavaí;8402;Paranavaí;7016;BEZERRAS;D;CAB;;;1054;609.148,76;0;
4118402;Paranavaí;8402;Paranavaí;7015;BEZERROS;D;CAB;;;1489;1.008.529,48;0;
4118402;Paranavaí;8402;Paranavaí;7210;BICHO DA SEDA (CASULO);D;TON;212;55;;560.450,00;;55
4118402;Paranavaí;8402;Paranavaí;7010;BOVINOS (BOI GORDO);D;KG;;15828;1834;2.913.584,10;15828;
4118402;Paranavaí;8402;Paranavaí;7310;CAMA DE AVIARIO;D;TON;;1168;;79.809,44;;1168
4118402;Paranavaí;8402;Paranavaí;41;CANA-DE-ACUCAR;A;TON;8003;469528;;25.147.919,68;;469528
4118402;Paranavaí;8402;Paranavaí;7040;CAPRINOS (PARA CORTE);D;KG;;55;42;7.459,20;55;
4118402;Paranavaí;8402;Paranavaí;1555;COCO VERDE;C;UNI;10;204000;;173.400,00;;204000
4118402;Paranavaí;8402;Paranavaí;7455;EQUINOS (PARA CORTE);D;KG;;900;;                        -  ;900;
4118402;Paranavaí;8402;Paranavaí;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;560;686.700,00;0;
4118402;Paranavaí;8402;Paranavaí;7312;ESTERCO DE POEDEIRA;D;TON;;11534;;995.614,88;;11534
4118402;Paranavaí;8402;Paranavaí;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;3089;;178.698,65;;3089
4118402;Paranavaí;8402;Paranavaí;94;FEIJAO SAFRA DE INVERNO;A;TON;4;2,4;;4.864,01;;2,4
4118402;Paranavaí;8402;Paranavaí;2141;FEIJAO-VAGEM;B;TON;2;24;;29.902,08;;24
4118402;Paranavaí;8402;Paranavaí;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;128000;768000;3.789.619,20;128000;
4118402;Paranavaí;8402;Paranavaí;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;2000;1410;15.789,18;2000;
4118402;Paranavaí;8402;Paranavaí;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;795450;596587;1.020.163,77;795450;
4118402;Paranavaí;8402;Paranavaí;7017;GARROTES;D;CAB;;;2117;1.910.719,52;0;
4118402;Paranavaí;8402;Paranavaí;2250;JILO;B;TON;1;10;;14.199,20;;10
4118402;Paranavaí;8402;Paranavaí;7083;LA;D;KG;;160;;374,4;;160
4118402;Paranavaí;8402;Paranavaí;1561;LARANJA;C;TON;481;22126;;5.692.356,02;;22126
4118402;Paranavaí;8402;Paranavaí;7014;LEITE;D;MLT;;2200;;1.760.000,00;;2200
4118402;Paranavaí;8402;Paranavaí;1562;LIMAO;C;TON;1,5;22;;16.720,22;;22
4118402;Paranavaí;8402;Paranavaí;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;1000;;73.470,00;;1000
4118402;Paranavaí;8402;Paranavaí;5220;MADEIRAS - LENHA;E;M3;;22000;;750.860,00;;22000
4118402;Paranavaí;8402;Paranavaí;203;MANDIOCA CONSUMO (HUMANO);A;TON;8;160;;124.768,00;;160
4118402;Paranavaí;8402;Paranavaí;201;MANDIOCA INDUSTRIA;A;TON;960;25200;;6.401.052,00;;25200
4118402;Paranavaí;8402;Paranavaí;1803;MARACUJA;C;TON;2;30;;59.018,10;;30
4118402;Paranavaí;8402;Paranavaí;7200;MEL;D;KG;;600;;3.252,00;;600
4118402;Paranavaí;8402;Paranavaí;199;MILHO SAFRA NORMAL;A;TON;10;35;;12.751,55;;35
4118402;Paranavaí;8402;Paranavaí;198;MILHO SAFRINHA;A;TON;1750;10207,8;;4.140.998,23;;10207,8
4118402;Paranavaí;8402;Paranavaí;1805;MORANGO (moranguinho);C;TON;0,5;13;;58.960,20;;13
4118402;Paranavaí;8402;Paranavaí;7070;MUARES;D;CAB;;0;46;56.329,30;0;
4118402;Paranavaí;8402;Paranavaí;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;4800;;143.760,00;;4800
4118402;Paranavaí;8402;Paranavaí;4688;MUDA DE URUCUM;B;UNI;0,5;10100;;1.515,00;;10100
4118402;Paranavaí;8402;Paranavaí;4130;MUDAS DE EUCALIPTO;E;UNI;;500000;;110.000,00;;500000
4118402;Paranavaí;8402;Paranavaí;7018;NOVILHAS;D;CAB;;;968;816.604,80;0;
4118402;Paranavaí;8402;Paranavaí;7080;OVINOS (PARA CORTE);D;KG;;800;240;39.120,00;800;
4118402;Paranavaí;8402;Paranavaí;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;18611870;;28.476.161,10;;18611870
4118402;Paranavaí;8402;Paranavaí;750;PALMITO;E;KG;;2000;;8.780,00;;2000
4118402;Paranavaí;8402;Paranavaí;2353;PEPINO;B;TON;2;462;;510.089,58;;462
4118402;Paranavaí;8402;Paranavaí;2352;PIMENTA;B;TON;1;8;;21.292,88;;8
4118402;Paranavaí;8402;Paranavaí;2350;PIMENTAO;B;TON;2;40;;41.815,20;;40
4118402;Paranavaí;8402;Paranavaí;2370;QUIABO;B;TON;2;20;;36.870,20;;20
4118402;Paranavaí;8402;Paranavaí;302;SOJA SAFRA NORMAL;A;TON;1939;2924;;2.445.428,92;;2924
4118402;Paranavaí;8402;Paranavaí;7097;SUINOS-COMUM (para abate);D;KG;;850;630;90.720,00;850;
4118402;Paranavaí;8402;Paranavaí;2456;TOMATE SAFRAO;B;TON;3;240;;397.982,40;;240
4118402;Paranavaí;8402;Paranavaí;1903;URUCUM (SÓ GRAOS C/CAROCO - DESIDRATADO);B;KG;188;216000;;928.800,00;;216000
4118402;Paranavaí;8402;Paranavaí;7025;VACA (PARA CORTE);D;KG;;;276;304.621,20;0;
4118402;Paranavaí;8402;Paranavaí;7024;VACA (PARA CRIA);D;CAB;;;748;1.035.291,84;0;
4111506;Ivaiporã;1506;Ivaiporã;1502;ABACATE;C;TON;15;200;;169.500,00;;200
4111506;Ivaiporã;1506;Ivaiporã;2002;ABOBORA (seca/madura);B;TON;1;15;;9.271,80;;15
4111506;Ivaiporã;1506;Ivaiporã;2016;ABOBRINHA VERDE;B;TON;1;14;;11.163,60;;14
4111506;Ivaiporã;1506;Ivaiporã;2001;ALFACE;B;TON;0,5;7,5;;6.558,30;;7,5
4111506;Ivaiporã;1506;Ivaiporã;2004;ALHO;B;TON;1;2,8;;15.966,72;;2,8
4111506;Ivaiporã;1506;Ivaiporã;12;AMENDOIM SAFRA DAS AGUAS;A;TON;1;1,8;;3.434,40;;1,8
4111506;Ivaiporã;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;30;48;;32.559,84;;48
4111506;Ivaiporã;1506;Ivaiporã;3523;AVEIA BRANCA;A;TON;600;1560;;553.020,00;;1560
4111506;Ivaiporã;1506;Ivaiporã;3521;AVEIA PRETA (GRAO);A;TON;200;320;;159.536,00;;320
4111506;Ivaiporã;1506;Ivaiporã;1520;BANANA;C;TON;1;6;;2.481,84;;6
4111506;Ivaiporã;1506;Ivaiporã;2044;BATATA DOCE;B;TON;30;420;;360.280,20;;420
4111506;Ivaiporã;1506;Ivaiporã;2043;BETERRABA;B;TON;0,1;1,8;;1.305,40;;1,8
4111506;Ivaiporã;1506;Ivaiporã;7016;BEZERRAS;D;CAB;;;1170;676.189,80;0;
4111506;Ivaiporã;1506;Ivaiporã;7015;BEZERROS;D;CAB;;;1540;1.043.072,80;0;
4111506;Ivaiporã;1506;Ivaiporã;7210;BICHO DA SEDA (CASULO);D;TON;3;1,2;;12.228,00;;1,2
4111506;Ivaiporã;1506;Ivaiporã;7010;BOVINOS (BOI GORDO);D;KG;;18689;3500;5.451.250,00;18689;
4111506;Ivaiporã;1506;Ivaiporã;40;CAFE;A;TON;50;43,5;;237.510,00;;43,5
4111506;Ivaiporã;1506;Ivaiporã;7310;CAMA DE AVIARIO;D;TON;;1825;;124.702,25;;1825
4111506;Ivaiporã;1506;Ivaiporã;41;CANA-DE-ACUCAR;A;TON;50;4000;;214.240,00;;4000
4111506;Ivaiporã;1506;Ivaiporã;7040;CAPRINOS (PARA CORTE);D;KG;;41;20;3.196,80;41;
4111506;Ivaiporã;1506;Ivaiporã;2089;CARA;B;TON;20;320;;276.291,20;;320
4111506;Ivaiporã;1506;Ivaiporã;2080;COUVE;B;TON;0,2;6;;6.652,56;;6
4111506;Ivaiporã;1506;Ivaiporã;7455;EQUINOS (PARA CORTE);D;KG;;400;;                        -  ;400;
4111506;Ivaiporã;1506;Ivaiporã;2115;ERVA-CIDREIRA (verde);B;KG;4;3600;;3.348,00;;3600
4111506;Ivaiporã;1506;Ivaiporã;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;7572;;438.040,20;;7572
4111506;Ivaiporã;1506;Ivaiporã;93;FEIJAO SAFRA DA SECA;A;TON;10;13;;27.330,29;;13
4111506;Ivaiporã;1506;Ivaiporã;92;FEIJAO SAFRA DAS AGUAS;A;TON;30;49,5;;85.478,08;;49,5
4111506;Ivaiporã;1506;Ivaiporã;2141;FEIJAO-VAGEM;B;TON;0,3;3,5;;4.360,72;;3,5
4111506;Ivaiporã;1506;Ivaiporã;56;FOLHA DE ABACATE (desidratada);B;KG;3;2600;;1.300,00;;2600
4111506;Ivaiporã;1506;Ivaiporã;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;200000;1500000;7.710.000,00;200000;
4111506;Ivaiporã;1506;Ivaiporã;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;10000;7000;71.260,00;10000;
4111506;Ivaiporã;1506;Ivaiporã;7017;GARROTES;D;CAB;;;296;267.157,76;0;
4111506;Ivaiporã;1506;Ivaiporã;1720;GOIABA;C;TON;6;38;;72.978,62;;38
4111506;Ivaiporã;1506;Ivaiporã;1561;LARANJA;C;TON;2;40;;10.290,80;;40
4111506;Ivaiporã;1506;Ivaiporã;7014;LEITE;D;MLT;;1500;;1.200.000,00;;1500
4111506;Ivaiporã;1506;Ivaiporã;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;1000;;73.470,00;;1000
4111506;Ivaiporã;1506;Ivaiporã;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;70;1000;;86.450,00;;1000
4111506;Ivaiporã;1506;Ivaiporã;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;500;;46.450,00;;500
4111506;Ivaiporã;1506;Ivaiporã;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;30;;;                        -  ;;0
4111506;Ivaiporã;1506;Ivaiporã;5093;MADEIRAS - LASCA (palanque serrado/lascado);E;DZ;;800;;66.648,00;;800
4111506;Ivaiporã;1506;Ivaiporã;5220;MADEIRAS - LENHA;E;M3;;4000;;136.520,00;;4000
4111506;Ivaiporã;1506;Ivaiporã;5225;MADEIRAS - MOURAO;E;UNI;;5000;;248.300,00;;5000
4111506;Ivaiporã;1506;Ivaiporã;203;MANDIOCA CONSUMO (HUMANO);A;TON;20;480;;374.304,00;;480
4111506;Ivaiporã;1506;Ivaiporã;201;MANDIOCA INDUSTRIA;A;TON;20;480;;121.924,80;;480
4111506;Ivaiporã;1506;Ivaiporã;1800;MANGA;C;TON;4;50;;64.000,00;;50
4111506;Ivaiporã;1506;Ivaiporã;199;MILHO SAFRA NORMAL;A;TON;500;3000;;1.092.990,00;;3000
4111506;Ivaiporã;1506;Ivaiporã;198;MILHO SAFRINHA;A;TON;1000;4500;;1.825.515,00;;4500
4111506;Ivaiporã;1506;Ivaiporã;3853;MILHO VERDE (espiga);B;UNI;0,25;15000;;6.000,00;;15000
4111506;Ivaiporã;1506;Ivaiporã;2300;MORANGA;B;TON;0,5;3;;1.307,97;;3
4111506;Ivaiporã;1506;Ivaiporã;4422;MUDAS DE OLERICOLAS;B;UNI;;1000000;;30.000,00;;1000000
4111506;Ivaiporã;1506;Ivaiporã;7018;NOVILHAS;D;CAB;;;900;759.240,00;0;
4111506;Ivaiporã;1506;Ivaiporã;7080;OVINOS (PARA CORTE);D;KG;;305;198;40.342,50;305;
4111506;Ivaiporã;1506;Ivaiporã;7081;OVINOS < 6 MESES;D;KG;;;100;13.806,00;0;
4111506;Ivaiporã;1506;Ivaiporã;2353;PEPINO;B;TON;8;130;;143.531,70;;130
4111506;Ivaiporã;1506;Ivaiporã;2350;PIMENTAO;B;TON;12;425;;444.286,50;;425
4111506;Ivaiporã;1506;Ivaiporã;2390;REPOLHO;B;TON;1;10;;3.021,40;;10
4111506;Ivaiporã;1506;Ivaiporã;4090;SEMENTE DE SOJA;A;TON;;6761;;310.397,51;;6761
4111506;Ivaiporã;1506;Ivaiporã;4095;SEMENTE DE TRIGO;A;TON;;1690;;100.521,20;;1690
4111506;Ivaiporã;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;2000;;176.680,00;;2000
4111506;Ivaiporã;1506;Ivaiporã;302;SOJA SAFRA NORMAL;A;TON;9000;25200;;21.075.516,00;;25200
4111506;Ivaiporã;1506;Ivaiporã;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;300;38.625,00;0;
4111506;Ivaiporã;1506;Ivaiporã;7097;SUINOS-COMUM (para abate);D;KG;;1200;800;144.000,00;1200;
4111506;Ivaiporã;1506;Ivaiporã;1563;TANGERINA PONKAN;C;TON;0,5;9;;3.640,23;;9
4111506;Ivaiporã;1506;Ivaiporã;2457;TOMATE RISCO;B;TON;115;8625;;9.892.530,00;;8625
4111506;Ivaiporã;1506;Ivaiporã;2456;TOMATE SAFRAO;B;TON;100;8000;;13.266.080,00;;8000
4111506;Ivaiporã;1506;Ivaiporã;7019;TOUROS;D;CAB;;;70;150.299,80;0;
4111506;Ivaiporã;1506;Ivaiporã;330;TRIGO;A;TON;1000;2480;;1.475.178,40;;2480
4111506;Ivaiporã;1506;Ivaiporã;335;TRIGUILHO;A;TON;;650;;123.649,50;;650
4111506;Ivaiporã;1506;Ivaiporã;1921;UVA DE MESA;C;TON;2,5;20;;47.800,00;;20
4111506;Ivaiporã;1506;Ivaiporã;7025;VACA (PARA CORTE);D;KG;;;108;110.030,40;0;
4111506;Ivaiporã;1506;Ivaiporã;7024;VACA (PARA CRIA);D;CAB;;;800;1.107.264,00;0;
4106902;Curitiba;6902;Curitiba;2002;ABOBORA (seca/madura);B;TON;1;18;;11.126,16;;18
4106902;Curitiba;6902;Curitiba;2016;ABOBRINHA VERDE;B;TON;1;24;;19.137,60;;24
4106902;Curitiba;6902;Curitiba;2006;AGRIAO AQUATICO;B;TON;6;112;;163.978,08;;112
4106902;Curitiba;6902;Curitiba;2010;ALCACHOFRA (fruto);B;TON;1;14;;18.235,00;;14
4106902;Curitiba;6902;Curitiba;2001;ALFACE;B;TON;19;356;;311.300,64;;356
4106902;Curitiba;6902;Curitiba;2009;ALMEIRAO;B;TON;5;81;;134.911,98;;81
4106902;Curitiba;6902;Curitiba;5405;ALYSSUM;F;CX;;2000;;10.260,00;;2000
4106902;Curitiba;6902;Curitiba;3012;BEGONIA DO SOL;F;UNI;;14000;;6.300,00;;14000
4106902;Curitiba;6902;Curitiba;2043;BETERRABA;B;TON;9;201;;145.769,22;;201
4106902;Curitiba;6902;Curitiba;7016;BEZERRAS;D;CAB;;;8;4.623,52;0;
4106902;Curitiba;6902;Curitiba;7015;BEZERROS;D;CAB;;;16;10.837,12;0;
4106902;Curitiba;6902;Curitiba;7010;BOVINOS (BOI GORDO);D;KG;;1346;100;141.421,00;1346;
4106902;Curitiba;6902;Curitiba;2041;BROCOLOS;B;TON;12;144;;222.635,52;;144
4106902;Curitiba;6902;Curitiba;7040;CAPRINOS (PARA CORTE);D;KG;;65;26;4.040,40;65;
4106902;Curitiba;6902;Curitiba;7517;CARPA;D;KG;;;100;427;;0
4106902;Curitiba;6902;Curitiba;2091;CEBOLINHA (cheiro verde);B;TON;3;53;;183.656,66;;53
4106902;Curitiba;6902;Curitiba;2088;CENOURA;B;TON;7;159;;150.013,32;;159
4106902;Curitiba;6902;Curitiba;5385;CINERARIA;F;CX;;1500;;7.605,00;;1500
4106902;Curitiba;6902;Curitiba;2080;COUVE;B;TON;1;34;;37.697,84;;34
4106902;Curitiba;6902;Curitiba;2092;COUVE CHINESA;B;TON;2;42;;16.655,94;;42
4106902;Curitiba;6902;Curitiba;2081;COUVE-FLOR;B;TON;4;113;;390.697,50;;113
4106902;Curitiba;6902;Curitiba;1650;ESCAROLA/CHICORIA;B;TON;7;105;;110.030,55;;105
4106902;Curitiba;6902;Curitiba;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;590;;34.131,50;;590
4106902;Curitiba;6902;Curitiba;93;FEIJAO SAFRA DA SECA;A;TON;2;2,8;;5.886,52;;2,8
4106902;Curitiba;6902;Curitiba;92;FEIJAO SAFRA DAS AGUAS;A;TON;18;26,78;;46.244,51;;26,78
4106902;Curitiba;6902;Curitiba;2141;FEIJAO-VAGEM;B;TON;2;47;;58.558,24;;47
4106902;Curitiba;6902;Curitiba;7017;GARROTES;D;CAB;;;16;14.440,96;0;
4106902;Curitiba;6902;Curitiba;3001;GRAMADO;F;M2;;1650000;;5.940.000,00;;1650000
4106902;Curitiba;6902;Curitiba;2250;JILO;B;TON;5;83;;117.853,36;;83
4106902;Curitiba;6902;Curitiba;7083;LA;D;KG;;580;;1.357,20;;580
4106902;Curitiba;6902;Curitiba;7014;LEITE;D;MLT;;556,72;;445.376,00;;556,72
4106902;Curitiba;6902;Curitiba;7045;LEITE DE CABRA;D;LIT;;4000;;6.920,00;;4000
4106902;Curitiba;6902;Curitiba;203;MANDIOCA CONSUMO (HUMANO);A;TON;2,4;38,3;;29.866,34;;38,3
4106902;Curitiba;6902;Curitiba;201;MANDIOCA INDUSTRIA;A;TON;0,6;9,6;;2.438,50;;9,6
4106902;Curitiba;6902;Curitiba;7200;MEL;D;KG;;1000;;5.420,00;;1000
4106902;Curitiba;6902;Curitiba;199;MILHO SAFRA NORMAL;A;TON;75;446,3;;162.600,48;;446,3
4106902;Curitiba;6902;Curitiba;3853;MILHO VERDE (espiga);B;UNI;0,3;11500;;4.600,00;;11500
4106902;Curitiba;6902;Curitiba;4757;MUDA DE AMOR PERFEITO;F;CX;;1500;;8.250,00;;1500
4106902;Curitiba;6902;Curitiba;4762;MUDA DE TAGETE;F;CX;;1700;;9.282,00;;1700
4106902;Curitiba;6902;Curitiba;2320;NABO;B;TON;3;72;;64.056,24;;72
4106902;Curitiba;6902;Curitiba;7018;NOVILHAS;D;CAB;;;16;13.497,60;0;
4106902;Curitiba;6902;Curitiba;3000;ORNAMENTAIS;F;UNI;;500;;4.230,00;;500
4106902;Curitiba;6902;Curitiba;7080;OVINOS (PARA CORTE);D;KG;;550;123;17.242,14;550;
4106902;Curitiba;6902;Curitiba;7081;OVINOS < 6 MESES;D;KG;;;84;10.501,76;0;
4106902;Curitiba;6902;Curitiba;2353;PEPINO;B;TON;3;82;;90.535,38;;82
4106902;Curitiba;6902;Curitiba;1860;PESSEGO;C;TON;1;11;;21.230,00;;11
4106902;Curitiba;6902;Curitiba;3155;PETUNIA;F;CX;;3000;;16.890,00;;3000
4106902;Curitiba;6902;Curitiba;2350;PIMENTAO;B;TON;7;177;;185.032,26;;177
4106902;Curitiba;6902;Curitiba;3117;PIRIQUITINHO;F;CX;;2500;;15.175,00;;2500
4106902;Curitiba;6902;Curitiba;2370;QUIABO;B;TON;3;24;;44.244,24;;24
4106902;Curitiba;6902;Curitiba;2391;RABANETE;B;TON;2;37;;47.860,98;;37
4106902;Curitiba;6902;Curitiba;2390;REPOLHO;B;TON;8;326;;98.497,64;;326
4106902;Curitiba;6902;Curitiba;2420;SALSA (SALSINHA);B;TON;4;68;;276.851,80;;68
4106902;Curitiba;6902;Curitiba;7097;SUINOS-COMUM (para abate);D;KG;;200;150;26.640,00;200;
4106902;Curitiba;6902;Curitiba;7519;TILAPIA;D;KG;;0;300;1.137,00;;0
4106902;Curitiba;6902;Curitiba;1921;UVA DE MESA;C;TON;4;41;;97.990,00;;41
4106902;Curitiba;6902;Curitiba;7025;VACA (PARA CORTE);D;KG;;;38;46.887,44;0;
4106902;Curitiba;6902;Curitiba;7024;VACA (PARA CRIA);D;CAB;;;36;49.826,88;0;
4111803;Jacarezinho;1803;Jacarezinho;1502;ABACATE;C;TON;3;45;;38.137,50;;45
4111803;Jacarezinho;1803;Jacarezinho;1501;ABACAXI;C;TON;2;20;;24.162,60;;20
4111803;Jacarezinho;1803;Jacarezinho;2002;ABOBORA (seca/madura);B;TON;5;100;;61.812,00;;100
4111803;Jacarezinho;1803;Jacarezinho;2016;ABOBRINHA VERDE;B;TON;6;60;;47.844,00;;60
4111803;Jacarezinho;1803;Jacarezinho;15;ACEROLA;C;TON;1;3;;2.624,70;;3
4111803;Jacarezinho;1803;Jacarezinho;2001;ALFACE;B;TON;7;70;;61.210,80;;70
4111803;Jacarezinho;1803;Jacarezinho;2004;ALHO;B;TON;2;12;;68.428,80;;12
4111803;Jacarezinho;1803;Jacarezinho;2009;ALMEIRAO;B;TON;2;20;;33.311,60;;20
4111803;Jacarezinho;1803;Jacarezinho;1504;AMEIXA;C;TON;3;45;;71.599,50;;45
4111803;Jacarezinho;1803;Jacarezinho;12;AMENDOIM SAFRA DAS AGUAS;A;TON;4;7,2;;13.737,60;;7,2
4111803;Jacarezinho;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;150;225;;152.624,25;;225
4111803;Jacarezinho;1803;Jacarezinho;3521;AVEIA PRETA (GRAO);A;TON;250;258,3;;128.775,47;;258,3
4111803;Jacarezinho;1803;Jacarezinho;7516;BAGRE;D;KG;;;2000;7.580,00;;0
4111803;Jacarezinho;1803;Jacarezinho;1520;BANANA;C;TON;20;350;;144.774,00;;350
4111803;Jacarezinho;1803;Jacarezinho;2044;BATATA DOCE;B;TON;15;300;;257.343,00;;300
4111803;Jacarezinho;1803;Jacarezinho;2045;BATATA SALSA;B;TON;2;35;;33.204,50;;35
4111803;Jacarezinho;1803;Jacarezinho;2042;BERINJELA;B;TON;1;20;;19.068,80;;20
4111803;Jacarezinho;1803;Jacarezinho;2043;BETERRABA;B;TON;5;100;;72.522,00;;100
4111803;Jacarezinho;1803;Jacarezinho;7016;BEZERRAS;D;CAB;0;0;631;364.680,14;0;
4111803;Jacarezinho;1803;Jacarezinho;7015;BEZERROS;D;CAB;;;1779;1.204.952,28;0;
4111803;Jacarezinho;1803;Jacarezinho;7210;BICHO DA SEDA (CASULO);D;TON;83,84;30,4;;309.776,00;;30,4
4111803;Jacarezinho;1803;Jacarezinho;7010;BOVINOS (BOI GORDO);D;KG;;34450;2521;3.910.751,67;34450;
4111803;Jacarezinho;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;30;;46.382,40;;30
4111803;Jacarezinho;1803;Jacarezinho;7020;BUBALINOS (PARA CORTE);D;KG;;716;218;319.849,60;716;
4111803;Jacarezinho;1803;Jacarezinho;40;CAFE;A;TON;514;696;;3.800.160,00;;696
4111803;Jacarezinho;1803;Jacarezinho;7310;CAMA DE AVIARIO;D;TON;;2100;;143.493,00;;2100
4111803;Jacarezinho;1803;Jacarezinho;41;CANA-DE-ACUCAR;A;TON;80;4000;;214.240,00;;4000
4111803;Jacarezinho;1803;Jacarezinho;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;;10000;;440.700,00;;10000
4111803;Jacarezinho;1803;Jacarezinho;7040;CAPRINOS (PARA CORTE);D;KG;;500;180;28.771,20;500;
4111803;Jacarezinho;1803;Jacarezinho;1556;CAQUI;C;TON;2;30;;35.550,00;;30
4111803;Jacarezinho;1803;Jacarezinho;7517;CARPA;D;KG;;0;15000;64.050,00;;0
4111803;Jacarezinho;1803;Jacarezinho;2090;CEBOLA;B;TON;2;40;;25.940,00;;40
4111803;Jacarezinho;1803;Jacarezinho;2091;CEBOLINHA (cheiro verde);B;TON;2;40;;138.608,80;;40
4111803;Jacarezinho;1803;Jacarezinho;2088;CENOURA;B;TON;5;100;;94.348,00;;100
4111803;Jacarezinho;1803;Jacarezinho;7318;CERA DE ABELHA;D;KG;;700;;9.681,00;;700
4111803;Jacarezinho;1803;Jacarezinho;2086;CHUCHU;B;TON;4;40;;20.982,00;;40
4111803;Jacarezinho;1803;Jacarezinho;2080;COUVE;B;TON;4;40;;44.350,40;;40
4111803;Jacarezinho;1803;Jacarezinho;2081;COUVE-FLOR;B;TON;6;60;;207.450,00;;60
4111803;Jacarezinho;1803;Jacarezinho;7512;CURIMBA;D;KG;;;2000;10.520,00;;0
4111803;Jacarezinho;1803;Jacarezinho;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;343;420.603,75;0;
4111803;Jacarezinho;1803;Jacarezinho;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;131;560.750,74;0;
4111803;Jacarezinho;1803;Jacarezinho;1650;ESCAROLA/CHICORIA;B;TON;0,5;10;;10.479,10;;10
4111803;Jacarezinho;1803;Jacarezinho;2111;ESPINAFRE;B;TON;1;10;;13.363,40;;10
4111803;Jacarezinho;1803;Jacarezinho;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;9873;;571.153,05;;9873
4111803;Jacarezinho;1803;Jacarezinho;93;FEIJAO SAFRA DA SECA;A;TON;200;200;;420.466,00;;200
4111803;Jacarezinho;1803;Jacarezinho;92;FEIJAO SAFRA DAS AGUAS;A;TON;900;1440;;2.486.635,20;;1440
4111803;Jacarezinho;1803;Jacarezinho;2141;FEIJAO-VAGEM;B;TON;5;80;;99.673,60;;80
4111803;Jacarezinho;1803;Jacarezinho;1690;FIGO;C;TON;1;4;;15.092,92;;4
4111803;Jacarezinho;1803;Jacarezinho;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;230000;1767000;7.629.199,20;230000;
4111803;Jacarezinho;1803;Jacarezinho;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;400;1100;14.058,00;400;
4111803;Jacarezinho;1803;Jacarezinho;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;60000;45000;687.150,00;60000;
4111803;Jacarezinho;1803;Jacarezinho;7017;GARROTES;D;CAB;;;4269;3.853.028,64;0;
4111803;Jacarezinho;1803;Jacarezinho;1720;GOIABA;C;TON;4;60;;115.229,40;;60
4111803;Jacarezinho;1803;Jacarezinho;1780;JABUTICABA;C;TON;1,5;20;;27.142,00;;20
