city;nr;variable;standard;area;production;slaughter;gpv
TERRA RICA;Paranavaí;CAPINEIRAS (forragem verde p/alimentação animal);TON;;42000;;1.549.380,00
TERRA RICA;Paranavaí;CAPRINOS (PARA CORTE);KG;;240;70;7.896,00
TERRA RICA;Paranavaí;CAQUI;TON;1;5;;2.140,00
TERRA RICA;Paranavaí;CEBOLINHA (cheiro verde);TON;0,03;0,4;;1.728,00
TERRA RICA;Paranavaí;CHUCHU;TON;0,04;0,8;;681,82
TERRA RICA;Paranavaí;COUVE;TON;0,04;1;;1.420,00
TERRA RICA;Paranavaí;EQUINOS (PARA CORTE);KG;;1700;;                      -  
TERRA RICA;Paranavaí;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;163;215.156,74
TERRA RICA;Paranavaí;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;144;682.729,92
TERRA RICA;Paranavaí;ESTERCO DE POEDEIRA;TON;;230;;20.930,00
TERRA RICA;Paranavaí;ESTERCO DE SUINOS/BOVINOS;TON;;15340;;768.073,80
TERRA RICA;Paranavaí;FEIJAO SAFRA DAS AGUAS;TON;20;12;;29.756,04
TERRA RICA;Paranavaí;FEIJAO SAFRA DE INVERNO;TON;50;30;;71.420,10
TERRA RICA;Paranavaí;FEIJAO-VAGEM;TON;0,02;0,3;;504
TERRA RICA;Paranavaí;FRANGO DE CORTE (AVES DE CORTE);KG;;70000;340569;1.995.734,34
TERRA RICA;Paranavaí;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;5500;2600;21.723,00
TERRA RICA;Paranavaí;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;0;15880;15188;23.009,82
TERRA RICA;Paranavaí;GARROTES;CAB;;;3163;3.084.051,52
TERRA RICA;Paranavaí;JILO;TON;0,02;0,2;;312
TERRA RICA;Paranavaí;LA;KG;;800;;1.912,00
TERRA RICA;Paranavaí;LARANJA;TON;78;1560;;401.902,80
TERRA RICA;Paranavaí;LEITE;MLT;;13800;;12.696.000,00
TERRA RICA;Paranavaí;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;M3;0;2500;;220.200,00
TERRA RICA;Paranavaí;MADEIRAS - LENHA;M3;0;32000;;1.113.280,00
TERRA RICA;Paranavaí;MAMONA;TON;145;362,5;;467.625,00
TERRA RICA;Paranavaí;MANDIOCA CONSUMO (HUMANO);TON;15;270;;220.968,00
TERRA RICA;Paranavaí;MANDIOCA INDUSTRIA;TON;3000;66000;;26.474.580,00
TERRA RICA;Paranavaí;MARACUJA;TON;2;50;;99.500,00
TERRA RICA;Paranavaí;MEL;KG;0;4200;;23.772,00
TERRA RICA;Paranavaí;MELANCIA;TON;2;50;;28.500,00
TERRA RICA;Paranavaí;MILHO SAFRA NORMAL;TON;400;1200;;408.000,00
TERRA RICA;Paranavaí;MILHO SAFRINHA;TON;150;600;;199.800,00
TERRA RICA;Paranavaí;MILHO VERDE (espiga);UNI;2;40000;;15.200,00
TERRA RICA;Paranavaí;MORANGO (moranguinho);TON;1;30;;162.204,00
TERRA RICA;Paranavaí;MUDA DE MANDIOCA (MANIVAS);M3;0;14000;;491.260,00
TERRA RICA;Paranavaí;MUDAS DE ESSENCIAS FLORESTAIS EXOTICAS;UNI;;5000;;1.200,00
TERRA RICA;Paranavaí;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;UNI;;30000;;8.100,00
TERRA RICA;Paranavaí;MUDAS DE EUCALIPTO;UNI;;20000;;5.000,00
TERRA RICA;Paranavaí;NOVILHAS;CAB;;;1856;1.718.730,24
TERRA RICA;Paranavaí;OVINOS (PARA CORTE);KG;;3100;1500;186.525,00
TERRA RICA;Paranavaí;OVOS DE GALINHA (PARA CONSUMO);DZ;;4424360;;8.583.258,40
TERRA RICA;Paranavaí;PEPINO;TON;1;10;;11.289,00
TERRA RICA;Paranavaí;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;0;8000;54.960,00
TERRA RICA;Paranavaí;PINTINHO < 1 SEMANA (PINTO PARA POSTURA);CAB;;;28400;51.688,00
TERRA RICA;Paranavaí;QUIABO;TON;0,04;0,8;;1.448,00
TERRA RICA;Paranavaí;REPOLHO;TON;0,02;0,2;;78,71
TERRA RICA;Paranavaí;SALSA (SALSINHA);TON;0,01;0,1;;521
TERRA RICA;Paranavaí;SERINGUEIRA (LATEX);KG;59;;;                      -  
TERRA RICA;Paranavaí;SILAGEM DE MILHO E/OU SORGO;TON;25;950;;134.216,00
TERRA RICA;Paranavaí;SUINOS-COMUM (para abate);KG;;1130;780;96.969,60
TERRA RICA;Paranavaí;SUINOS-RACA (para abate);KG;;2850;1200;298.200,00
TERRA RICA;Paranavaí;TILAPIA;KG;0;0;230000;922.300,00
TERRA RICA;Paranavaí;TOURO PO (REPROD. P/GADO DE CORTE);CAB;;;16;68.504,64
TERRA RICA;Paranavaí;TOUROS;CAB;;;15;40.092,00
TERRA RICA;Paranavaí;VACA (PARA CORTE);KG;;;7501;8.966.320,35
TERRA RICA;Paranavaí;VACA (PARA CRIA);CAB;;;1164;1.862.434,92
TERRA ROXA;Toledo;ABACATE;TON;2;80;;98.040,00
TERRA ROXA;Toledo;ABACAXI;TON;5;40;;26.800,00
TERRA ROXA;Toledo;ABOBORA (seca/madura);TON;2,5;42;;27.300,00
TERRA ROXA;Toledo;ABOBRINHA VERDE;TON;0,5;10;;9.600,00
TERRA ROXA;Toledo;ALFACE;TON;6,5;80;;73.777,60
TERRA ROXA;Toledo;ALMEIRAO;TON;0,9;22;;40.700,00
TERRA ROXA;Toledo;AMENDOIM SAFRA DAS AGUAS;TON;10;20;;38.568,00
TERRA ROXA;Toledo;ARROZ IRRIGADO;TON;6;30;;24.609,90
TERRA ROXA;Toledo;BANANA;TON;6;120;;62.890,80
TERRA ROXA;Toledo;BATATA DOCE;TON;8;115;;108.100,00
TERRA ROXA;Toledo;BERINJELA;TON;0,5;5;;5.500,00
TERRA ROXA;Toledo;BETERRABA;TON;0,5;6;;6.180,00
TERRA ROXA;Toledo;BEZERRAS;CAB;;;1733;1.044.721,72
TERRA ROXA;Toledo;BEZERROS;CAB;;;1802;1.321.064,22
TERRA ROXA;Toledo;BICHO DA SEDA (CASULO);TON;12,4;8,06;;99.057,40
TERRA ROXA;Toledo;BOVINOS (BOI GORDO);KG;;26398;2260;3.606.960,00
TERRA ROXA;Toledo;BROCOLOS;TON;1,5;21;;39.270,00
TERRA ROXA;Toledo;CAFE;TON;100;43,3;;198.314,00
TERRA ROXA;Toledo;CAMA DE AVIARIO;TON;;5050;;371.175,00
TERRA ROXA;Toledo;CANA-DE-ACUCAR;TON;80;4400;;225.412,00
TERRA ROXA;Toledo;CAPINEIRAS (forragem verde p/alimentação animal);TON;;6000;;221.340,00
TERRA ROXA;Toledo;CAPRINOS (PARA CORTE);KG;;1200;600;107.160,00
TERRA ROXA;Toledo;CAQUI;TON;2;18;;7.704,00
TERRA ROXA;Toledo;CARA;TON;5;22;;20.680,00
TERRA ROXA;Toledo;CEBOLINHA (cheiro verde);TON;0,5;8;;34.560,00
TERRA ROXA;Toledo;CENOURA;TON;1,5;30;;30.756,60
TERRA ROXA;Toledo;CERA DE ABELHA;KG;;600;;8.634,00
TERRA ROXA;Toledo;CHUCHU;TON;0,3;9;;7.670,43
TERRA ROXA;Toledo;COUVE;TON;0,5;4;;5.680,00
TERRA ROXA;Toledo;COUVE CHINESA;TON;0,5;2,5;;1.100,00
TERRA ROXA;Toledo;COUVE-FLOR;TON;1;18;;65.880,00
TERRA ROXA;Toledo;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;26;34.319,48
TERRA ROXA;Toledo;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;5;23.705,90
TERRA ROXA;Toledo;ESCAROLA/CHICORIA;TON;0,5;5;;5.400,00
TERRA ROXA;Toledo;ESTERCO DE POEDEIRA;TON;;170;;15.470,00
TERRA ROXA;Toledo;ESTERCO DE SUINOS/BOVINOS;TON;;13410;;671.438,70
TERRA ROXA;Toledo;FEIJAO SAFRA DA SECA;TON;53;42,4;;112.720,40
TERRA ROXA;Toledo;FEIJAO-VAGEM;TON;0,8;5;;8.400,00
TERRA ROXA;Toledo;FRANGO DE CORTE (AVES DE CORTE);KG;;554000;3324004;21.036.956,52
TERRA ROXA;Toledo;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;44225;30500;424.712,50
TERRA ROXA;Toledo;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;12000;8050;18.700,15
TERRA ROXA;Toledo;GARROTES;CAB;;;1850;1.803.824,00
TERRA ROXA;Toledo;JILO;TON;0,4;6;;9.360,00
TERRA ROXA;Toledo;LARANJA;TON;4;60;;15.457,80
TERRA ROXA;Toledo;LEITE;MLT;;16500;;15.180.000,00
TERRA ROXA;Toledo;LIMAO;TON;4;30;;31.200,00
TERRA ROXA;Toledo;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;1115;;;                      -  
TERRA ROXA;Toledo;MADEIRAS - LENHA;M3;;45600;;1.586.424,00
TERRA ROXA;Toledo;MANDIOCA INDUSTRIA;TON;1800;66600;;26.715.258,00
TERRA ROXA;Toledo;MANGA;TON;2;60;;66.756,00
TERRA ROXA;Toledo;MEL;KG;;18000;;101.880,00
TERRA ROXA;Toledo;MELANCIA;TON;12;360;;205.200,00
TERRA ROXA;Toledo;MELAO;TON;0,5;7;;13.510,00
TERRA ROXA;Toledo;MILHO SAFRA NORMAL;TON;2000;18900;;6.426.000,00
TERRA ROXA;Toledo;MILHO SAFRINHA;TON;51000;280500;;93.406.500,00
TERRA ROXA;Toledo;MILHO VERDE (espiga);UNI;1;46000;;17.480,00
TERRA ROXA;Toledo;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;UNI;;50000;;13.500,00
TERRA ROXA;Toledo;MUDAS DE EUCALIPTO;UNI;;250000;;62.500,00
TERRA ROXA;Toledo;NOVILHAS;CAB;;;921;852.882,84
TERRA ROXA;Toledo;OVINOS (PARA CORTE);KG;;3500;1800;283.518,00
TERRA ROXA;Toledo;OVOS DE GALINHA (PARA CONSUMO);DZ;;110000;;213.400,00
TERRA ROXA;Toledo;PEPINO;TON;1,7;31;;34.995,90
TERRA ROXA;Toledo;PIMENTA;TON;0,2;2;;8.040,00
TERRA ROXA;Toledo;PIMENTAO;TON;0,3;2,5;;3.415,38
TERRA ROXA;Toledo;QUIABO;TON;1,5;15;;27.150,00
TERRA ROXA;Toledo;RABANETE;TON;0,2;3;;4.860,00
TERRA ROXA;Toledo;REPOLHO;TON;1;18;;7.084,26
TERRA ROXA;Toledo;RUCULA;TON;0,2;7;;15.680,00
TERRA ROXA;Toledo;SALSA (SALSINHA);TON;0,5;8;;41.680,00
TERRA ROXA;Toledo;SEMENTE DE MILHO;TON;;557;;28.117,36
TERRA ROXA;Toledo;SEMENTE DE SOJA;TON;;250;;12.640,00
TERRA ROXA;Toledo;SEMENTE DE TRIGO;TON;;597;;44.016,81
TERRA ROXA;Toledo;SILAGEM DE MILHO E/OU SORGO;TON;700;42000;;5.933.760,00
TERRA ROXA;Toledo;SILAGEM OUTRAS (SECA);TON;;2500;;216.500,00
TERRA ROXA;Toledo;SOJA SAFRA NORMAL;TON;50300;165990;;173.431.331,70
TERRA ROXA;Toledo;SOJA SAFRINHA;TON;500;550;;537.625,00
TERRA ROXA;Toledo;SUINOS < 2 MESES (leitao p/recria);UNI;;0;302;31.565,04
TERRA ROXA;Toledo;SUINOS-RACA (para abate);KG;;6700;14642;4.626.139,90
TERRA ROXA;Toledo;TANGERINA MONTENEGRINA;TON;1;9;;6.570,00
TERRA ROXA;Toledo;TANGERINA MURCOTE;TON;1;22;;14.520,00
TERRA ROXA;Toledo;TANGERINA PONKAN;TON;1;12;;5.520,00
TERRA ROXA;Toledo;TILAPIA;KG;;;930000;3.729.300,00
TERRA ROXA;Toledo;TOMATE SAFRAO;TON;4;80;;192.730,40
TERRA ROXA;Toledo;TOUROS;CAB;;;126;336.772,80
TERRA ROXA;Toledo;TRIGO;TON;800;600;;442.398,00
TERRA ROXA;Toledo;TRIGUILHO;TON;;600;;188.502,00
TERRA ROXA;Toledo;UVA DE MESA;TON;5;60;;154.200,00
TERRA ROXA;Toledo;UVA VINIFERA;TON;25;300;;618.150,00
TERRA ROXA;Toledo;VACA (PARA CORTE);KG;;;2102;2.512.625,70
TERRA ROXA;Toledo;VACA (PARA CRIA);CAB;;;730;1.168.021,90
TIBAGI;Ponta Grossa;ABOBORA-TETSUKABUTO (KABOTIA);TON;60;735;;551.250,00
TIBAGI;Ponta Grossa;ABOBRINHA VERDE;TON;1;9,8;;9.408,00
TIBAGI;Ponta Grossa;ALFACE;TON;2;30;;27.666,60
TIBAGI;Ponta Grossa;AMEIXA;TON;17;340;;694.008,00
TIBAGI;Ponta Grossa;ARROZ SEQUEIRO;TON;10;19;;15.732,00
TIBAGI;Ponta Grossa;AVEIA BRANCA;TON;4500;6750;;3.119.647,50
TIBAGI;Ponta Grossa;AVEIA PRETA (GRAO);TON;2100;2520;;1.738.800,00
TIBAGI;Ponta Grossa;BATATA DA SECA;TON;300;7500;;7.995.000,00
TIBAGI;Ponta Grossa;BATATA DAS AGUAS;TON;200;5600;;5.056.800,00
TIBAGI;Ponta Grossa;BATATA DOCE;TON;2;10,4;;9.776,00
TIBAGI;Ponta Grossa;BATATA SALSA;TON;1;4,5;;7.819,20
TIBAGI;Ponta Grossa;BETERRABA;TON;1;7,25;;7.467,50
TIBAGI;Ponta Grossa;BEZERRAS;CAB;;;1494;900.642,96
TIBAGI;Ponta Grossa;BEZERROS;CAB;;;2297;1.683.953,67
TIBAGI;Ponta Grossa;BICHO DA SEDA (CASULO);TON;5,3;0,67;;8.234,30
TIBAGI;Ponta Grossa;BOVINOS (BOI GORDO);KG;;39265;4384;6.413.792,00
TIBAGI;Ponta Grossa;BUBALINOS (PARA CORTE);KG;;360;13;18.376,80
TIBAGI;Ponta Grossa;CAMA DE AVIARIO;TON;;1830;;134.505,00
TIBAGI;Ponta Grossa;CANOLA;TON;533;319,8;;344.958,67
TIBAGI;Ponta Grossa;CAPRINOS (PARA CORTE);KG;;550;60;7.332,00
TIBAGI;Ponta Grossa;CARPA;KG;;0;12000;53.040,00
TIBAGI;Ponta Grossa;CENOURA;TON;1;20;;20.504,40
TIBAGI;Ponta Grossa;CENTEIO;TON;48;105,6;;61.459,20
TIBAGI;Ponta Grossa;CERA DE ABELHA;KG;;600;;8.634,00
TIBAGI;Ponta Grossa;CEVADA;TON;600;1920;;1.013.433,60
TIBAGI;Ponta Grossa;EQUINOS (PARA CORTE);KG;;2950;;                      -  
TIBAGI;Ponta Grossa;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;158;208.556,84
TIBAGI;Ponta Grossa;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;393;1.863.283,74
TIBAGI;Ponta Grossa;ERVA-MATE (em folha);TON;99;330;;344.407,80
TIBAGI;Ponta Grossa;ESTERCO DE POEDEIRA;TON;;450;;40.950,00
TIBAGI;Ponta Grossa;ESTERCO DE SUINOS/BOVINOS;TON;;61490;;3.078.804,30
TIBAGI;Ponta Grossa;FEIJAO SAFRA DA SECA;TON;10500;10500;;27.914.250,00
TIBAGI;Ponta Grossa;FEIJAO SAFRA DAS AGUAS;TON;3750;8250;;20.457.277,50
TIBAGI;Ponta Grossa;FENO OUTROS;TON;;4000;;1.382.040,00
TIBAGI;Ponta Grossa;FRANGO DE CORTE (AVES DE CORTE);KG;;201506;1612054;5.431.815,95
TIBAGI;Ponta Grossa;FUMO;TON;310;728,5;;4.937.838,57
TIBAGI;Ponta Grossa;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;41500;35000;370.405,00
TIBAGI;Ponta Grossa;GALINHA REPRODUTORA DESCARTE (PESO VIVO);KG;;31580;27790;84.370,44
TIBAGI;Ponta Grossa;GARROTES;CAB;;;4930;4.806.947,20
TIBAGI;Ponta Grossa;LA;KG;;16000;;38.240,00
TIBAGI;Ponta Grossa;LARANJA;TON;2;58;;14.942,54
TIBAGI;Ponta Grossa;LEITE;MLT;;5550;;5.106.000,00
TIBAGI;Ponta Grossa;MACA;TON;5;150;;191.220,00
TIBAGI;Ponta Grossa;MADEIRAS - EM TORA P/PAPEL E CELULOSE;M3;;827357;;40.325.380,18
TIBAGI;Ponta Grossa;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;28000;65197;;5.004.521,72
TIBAGI;Ponta Grossa;MADEIRAS - EM TORA P/SERRARIA - PINUS;M3;19743;264433;;21.953.227,66
TIBAGI;Ponta Grossa;MADEIRAS - LENHA;M3;0;19767;;687.693,93
TIBAGI;Ponta Grossa;MANDIOCA CONSUMO (HUMANO);TON;15;225;;184.140,00
TIBAGI;Ponta Grossa;MANDIOCA INDUSTRIA;TON;15;225;;90.254,25
TIBAGI;Ponta Grossa;MEL;KG;;60000;;339.600,00
TIBAGI;Ponta Grossa;MELANCIA;TON;248;9920;;5.654.400,00
TIBAGI;Ponta Grossa;MILHO SAFRA NORMAL;TON;25000;250000;;85.000.000,00
TIBAGI;Ponta Grossa;MILHO SAFRINHA;TON;1000;6000;;1.998.000,00
TIBAGI;Ponta Grossa;MUDAS DE EUCALIPTO;UNI;;744000;;186.000,00
TIBAGI;Ponta Grossa;MUDAS DE PINUS;UNI;;133000;;31.920,00
TIBAGI;Ponta Grossa;NOVILHAS;CAB;;;1905;1.764.106,20
TIBAGI;Ponta Grossa;OVINOS - FEMEAS P/ REPRODUCAO;CAB;;;160;80.579,20
TIBAGI;Ponta Grossa;OVINOS (PARA CORTE);KG;;6350;700;104.454,00
TIBAGI;Ponta Grossa;OVINOS < 6 MESES;KG;;;1500;187.425,00
TIBAGI;Ponta Grossa;OVOS DE GALINHA (FECUNDADO);DZ;;578980;;3.271.237,00
TIBAGI;Ponta Grossa;PESSEGO;TON;15;450;;774.000,00
TIBAGI;Ponta Grossa;PIMENTAO;TON;5;75;;102.461,25
TIBAGI;Ponta Grossa;PINHAO;KG;;1500;;3.135,00
TIBAGI;Ponta Grossa;PROPOLIS;KG;;600;;31.554,00
TIBAGI;Ponta Grossa;REPOLHO;TON;17;510;;200.720,70
TIBAGI;Ponta Grossa;SEMENTE DE AVEIA BRANCA;TON;;955;;35.306,35
TIBAGI;Ponta Grossa;SEMENTE DE FEIJAO;TON;;38;;11.428,50
TIBAGI;Ponta Grossa;SEMENTE DE MILHO;TON;;220;;11.105,60
TIBAGI;Ponta Grossa;SEMENTE DE SOJA;TON;;35535;;1.796.649,60
TIBAGI;Ponta Grossa;SEMENTE DE TRIGO;TON;;9313;;686.647,49
TIBAGI;Ponta Grossa;SILAGEM DE MILHO E/OU SORGO;TON;400;22000;;3.108.160,00
TIBAGI;Ponta Grossa;SILAGEM OUTRAS (SECA);TON;;2200;;190.520,00
TIBAGI;Ponta Grossa;SOJA SAFRA NORMAL;TON;100000;370000;;386.587.100,00
TIBAGI;Ponta Grossa;SOJA SAFRINHA;TON;1500;3750;;3.665.625,00
TIBAGI;Ponta Grossa;SUINO >2 MESES (RECRIA);CAB;;;8;942,88
TIBAGI;Ponta Grossa;SUINOS < 2 MESES (leitao p/recria);UNI;;;55843;5.836.710,36
TIBAGI;Ponta Grossa;SUINOS-COMUM (para abate);KG;;150;280;53.872,00
TIBAGI;Ponta Grossa;SUINOS-RACA (para abate);KG;;57012;81446;22.552.397,40
TIBAGI;Ponta Grossa;TANGERINA PONKAN;TON;3;24;;11.040,00
TIBAGI;Ponta Grossa;TILAPIA;KG;;0;50000;200.500,00
TIBAGI;Ponta Grossa;TOURO PC (COM REGISTRO);CAB;;;10;36.858,70
TIBAGI;Ponta Grossa;TOURO PO (REPROD. P/GADO DE CORTE);CAB;;;35;149.853,90
TIBAGI;Ponta Grossa;TOURO PO (REPROD. P/GADO DE LEITE);CAB;;;20;82.810,40
TIBAGI;Ponta Grossa;TRIGO;TON;39000;111000;;81.843.630,00
TIBAGI;Ponta Grossa;TRIGUILHO;TON;;6000;;1.885.020,00
TIBAGI;Ponta Grossa;TRITICALE;TON;120;360;;154.738,80
TIBAGI;Ponta Grossa;VACA (PARA CORTE);KG;;;3969;4.865.994,00
TIBAGI;Ponta Grossa;VACA (PARA CRIA);CAB;;;3010;4.816.090,30
TIBAGI;Ponta Grossa;VITELO;KG;;;35;467,25
TIJUCAS DO SUL;Curitiba;ABOBORA (seca/madura);TON;195;3120;;2.028.000,00
TIJUCAS DO SUL;Curitiba;ABOBORA-TETSUKABUTO (KABOTIA);TON;30;600;;450.000,00
TIJUCAS DO SUL;Curitiba;ABOBRINHA VERDE;TON;5;60;;57.600,00
TIJUCAS DO SUL;Curitiba;ALFACE;TON;150;1200;;1.106.664,00
TIJUCAS DO SUL;Curitiba;BATATA DA SECA;TON;90;2340;;2.494.440,00
TIJUCAS DO SUL;Curitiba;BATATA DAS AGUAS;TON;133;3285,1;;2.966.445,30
TIJUCAS DO SUL;Curitiba;BATATA DOCE;TON;40;800;;752.000,00
TIJUCAS DO SUL;Curitiba;BATATA SALSA;TON;45;415;;721.104,00
TIJUCAS DO SUL;Curitiba;BETERRABA;TON;20;300;;309.000,00
TIJUCAS DO SUL;Curitiba;BEZERRAS;CAB;;;25;15.071,00
TIJUCAS DO SUL;Curitiba;BEZERROS;CAB;;;30;21.993,30
TIJUCAS DO SUL;Curitiba;BOVINOS (BOI GORDO);KG;;3700;117;206.183,25
TIJUCAS DO SUL;Curitiba;BROCOLOS;TON;6;84;;157.080,00
TIJUCAS DO SUL;Curitiba;CAPRINOS (PARA CORTE);KG;;350;185;34.780,00
TIJUCAS DO SUL;Curitiba;CAQUI;TON;6;60;;25.680,00
TIJUCAS DO SUL;Curitiba;CARPA;KG;;0;10000;44.200,00
TIJUCAS DO SUL;Curitiba;CEBOLA;TON;15;307,5;;327.795,00
TIJUCAS DO SUL;Curitiba;CENOURA;TON;40;920;;943.202,40
TIJUCAS DO SUL;Curitiba;COELHO (PARA CORTE);KG;;150;3100;45.570,00
TIJUCAS DO SUL;Curitiba;COGUMELO CHAMPIGNON;KG;;250000;;2.222.500,00
TIJUCAS DO SUL;Curitiba;COUVE-FLOR;TON;40;1000;;3.660.000,00
TIJUCAS DO SUL;Curitiba;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;430;567.591,40
TIJUCAS DO SUL;Curitiba;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;825;3.911.473,50
TIJUCAS DO SUL;Curitiba;ERVA-MATE (em folha);TON;250;720;;751.435,20
TIJUCAS DO SUL;Curitiba;ESTERCO DE POEDEIRA;TON;;580;;52.780,00
TIJUCAS DO SUL;Curitiba;ESTERCO DE SUINOS/BOVINOS;TON;;2540;;127.177,80
TIJUCAS DO SUL;Curitiba;FEIJAO SAFRA DA SECA;TON;115;230;;611.455,00
TIJUCAS DO SUL;Curitiba;FEIJAO SAFRA DAS AGUAS;TON;700;1336,4;;3.313.830,99
TIJUCAS DO SUL;Curitiba;FUMO;TON;525;1155;;7.828.693,95
TIJUCAS DO SUL;Curitiba;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;42000;80000;1.292.240,00
TIJUCAS DO SUL;Curitiba;GALINHA REPRODUTORA DESCARTE (PESO VIVO);KG;;40626;40626;173.798,03
TIJUCAS DO SUL;Curitiba;GARROTES;CAB;;;63;61.427,52
TIJUCAS DO SUL;Curitiba;INHAME;TON;100;2200;;3.190.000,00
TIJUCAS DO SUL;Curitiba;LA;KG;;1200;;2.868,00
TIJUCAS DO SUL;Curitiba;LEITE;MLT;;600;;552.000,00
TIJUCAS DO SUL;Curitiba;LEITE DE CABRA;LIT;;3500;0;7.735,00
TIJUCAS DO SUL;Curitiba;MADEIRAS - EM TORA P/LAMINADORA - PINUS;M3;;150000;;15.975.000,00
TIJUCAS DO SUL;Curitiba;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;M3;;20000;;1.689.600,00
TIJUCAS DO SUL;Curitiba;MADEIRAS - EM TORA P/PAPEL E CELULOSE;M3;;80000;;3.899.200,00
TIJUCAS DO SUL;Curitiba;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;650;15000;;1.151.400,00
TIJUCAS DO SUL;Curitiba;MADEIRAS - EM TORA P/SERRARIA - PINUS;M3;9000;55000;;4.566.100,00
TIJUCAS DO SUL;Curitiba;MADEIRAS - LENHA;M3;;52000;;1.809.080,00
TIJUCAS DO SUL;Curitiba;MANDIOCA CONSUMO (HUMANO);TON;28;700;;572.880,00
TIJUCAS DO SUL;Curitiba;MANDIOCA INDUSTRIA;TON;7;175;;70.197,75
TIJUCAS DO SUL;Curitiba;MEL;KG;;20000;;113.200,00
TIJUCAS DO SUL;Curitiba;MILHO SAFRA NORMAL;TON;4050;32128,7;;10.923.758,00
TIJUCAS DO SUL;Curitiba;MUDAS DE EUCALIPTO;UNI;;2500000;;625.000,00
TIJUCAS DO SUL;Curitiba;MUDAS DE PINUS;UNI;;1000000;;240.000,00
TIJUCAS DO SUL;Curitiba;NOVILHAS;CAB;;;33;30.559,32
TIJUCAS DO SUL;Curitiba;OVINOS (PARA CORTE);KG;;980;320;66.320,00
TIJUCAS DO SUL;Curitiba;OVINOS < 6 MESES;KG;;;210;29.738,10
TIJUCAS DO SUL;Curitiba;OVOS DE GALINHA (FECUNDADO);DZ;;317219;;1.792.287,35
TIJUCAS DO SUL;Curitiba;OVOS DE GALINHA (PARA CONSUMO);DZ;;200000;;388.000,00
TIJUCAS DO SUL;Curitiba;PEPINO;TON;12;180;;203.202,00
TIJUCAS DO SUL;Curitiba;PIMENTAO;TON;10;160;;218.584,00
TIJUCAS DO SUL;Curitiba;PINHAO;KG;;150000;;313.500,00
TIJUCAS DO SUL;Curitiba;REPOLHO;TON;100;3000;;1.180.710,00
TIJUCAS DO SUL;Curitiba;SILAGEM DE MILHO E/OU SORGO;TON;10;300;;42.384,00
TIJUCAS DO SUL;Curitiba;SOJA SAFRA NORMAL;TON;2500;8300;;8.672.089,00
TIJUCAS DO SUL;Curitiba;SUINOS - LEITOES P/ CORTE;KG;;;450;56.034,00
TIJUCAS DO SUL;Curitiba;SUINOS < 2 MESES (leitao p/recria);UNI;;;1200;125.424,00
TIJUCAS DO SUL;Curitiba;SUINOS-COMUM (para abate);KG;;150;900;199.800,00
TIJUCAS DO SUL;Curitiba;SUINOS-RACA (para abate);KG;;1200;1600;482.800,00
TIJUCAS DO SUL;Curitiba;TILAPIA;KG;;;30000;120.300,00
TIJUCAS DO SUL;Curitiba;TOMATE SAFRAO;TON;2;90,2;;217.303,53
TIJUCAS DO SUL;Curitiba;TOUROS;CAB;;;10;26.728,00
TIJUCAS DO SUL;Curitiba;TRIGO;TON;220;627;;462.305,91
TIJUCAS DO SUL;Curitiba;UVA VINIFERA;TON;4;40;;82.420,00
TIJUCAS DO SUL;Curitiba;VACA (PARA CORTE);KG;;;110;168.575,00
TIJUCAS DO SUL;Curitiba;VACA (PARA CRIA);CAB;;;320;512.009,60
TOLEDO;Toledo;ABOBORA (seca/madura);TON;2,2;50;;32.500,00
TOLEDO;Toledo;ABOBRINHA VERDE;TON;1,32;30,8;;29.568,00
TOLEDO;Toledo;AGRIAO AQUATICO;TON;0,4;3;;5.820,00
TOLEDO;Toledo;ALEVINOS;MIL;;0;40475;5.376.699,00
TOLEDO;Toledo;ALFACE;TON;22;572;;527.509,84
TOLEDO;Toledo;ALHO PORRO;TON;1;10;;29.300,00
TOLEDO;Toledo;ALMEIRAO;TON;7,6;88;;162.800,00
TOLEDO;Toledo;AMENDOIM SAFRA DAS AGUAS;TON;50;130;;250.692,00
